elevation,GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1
262.6590909,PRY,Paraguay,PRY.2_1,Alto Paraná,Department
999,BWA,Botswana,BWA.4_1,Gaborone,City
1167,BWA,Botswana,BWA.14_1,South-East,District
1265.310345,ZAF,South Africa,ZAF.7_1,North West,Province
109.4285714,PRY,Paraguay,PRY.11_1,Cordillera,Department
1024.573836,ZAF,South Africa,ZAF.8_1,Northern Cape,Province
885.4990512,NAM,Namibia,NAM.1_1,!Karas,Region
2743.387387,ARG,Argentina,ARG.2_1,Catamarca,Province
90,PRY,Paraguay,PRY.4_1,Asunción,Capital District
94.14285714,PRY,Paraguay,PRY.9_1,Central,Department
1482.576271,ZAF,South Africa,ZAF.3_1,Gauteng,Province
1780.938462,CHL,Chile,CHL.5_1,Atacama,Region
126.4482759,PRY,Paraguay,PRY.16_1,Paraguarí,Department
180.7692308,PRY,Paraguay,PRY.12_1,Guairá,Department
171.75,PRY,Paraguay,PRY.7_1,Caazapá,Department
179.3978022,ARG,Argentina,ARG.22_1,Santiago del Estero,Province
318.1789474,ARG,Argentina,ARG.14_1,Misiones,Province
814.5384615,SWZ,Swaziland,SWZ.1_1,Hhohho,District
40,MOZ,Mozambique,MOZ.5_1,Maputo City,Province
61.725,PRY,Paraguay,PRY.15_1,Ñeembucú,Department
299.3684211,SWZ,Swaziland,SWZ.2_1,Lubombo,District
175.0731267,AUS,Australia,AUS.8_1,South Australia,State
1047.068493,ARG,Argentina,ARG.24_1,Tucumán,Province
182.4444444,PRY,Paraguay,PRY.13_1,Itapúa,Department
800.6153846,SWZ,Swaziland,SWZ.3_1,Manzini,District
88.03703704,PRY,Paraguay,PRY.14_1,Misiones,Department
1459,ZAF,South Africa,ZAF.2_1,Free State,Province
693.25,SWZ,Swaziland,SWZ.4_1,Shiselweni,District
854.1850649,ZAF,South Africa,ZAF.4_1,KwaZulu-Natal,Province
280.5428571,BRA,Brazil,BRA.21_1,Rio Grande do Sul,State
67.33105802,ARG,Argentina,ARG.7_1,Corrientes,Province
1427.588816,ARG,Argentina,ARG.12_1,La Rioja,Province
65.02660754,ARG,Argentina,ARG.21_1,Santa Fe,Province
287.7551612,AUS,Australia,AUS.5_1,New South Wales,State
2231.23,ARG,Argentina,ARG.18_1,San Juan,Province
2350.6,LSO,Lesotho,LSO.2_1,Butha-Buthe,District
2208.2,LSO,Lesotho,LSO.3_1,Leribe,District
2655.333333,LSO,Lesotho,LSO.7_1,Mokhotlong,District
1278.916031,CHL,Chile,CHL.7_1,Coquimbo,Region
1954.857143,LSO,Lesotho,LSO.1_1,Berea,District
174,NZL,New Zealand,NZL.10_1,Northern Islands,Group of islands
2035.846154,LSO,Lesotho,LSO.5_1,Maseru,District
2447.1875,LSO,Lesotho,LSO.10_1,Thaba-Tseka,District
338.521815,ARG,Argentina,ARG.6_1,Córdoba,Province
1806.625,LSO,Lesotho,LSO.4_1,Mafeteng,District
2228.625,LSO,Lesotho,LSO.8_1,Qacha's Nek,District
1976.727273,LSO,Lesotho,LSO.6_1,Mohale's Hoek,District
2096.769231,LSO,Lesotho,LSO.9_1,Quthing,District
977.2166378,ZAF,South Africa,ZAF.1_1,Eastern Cape,Province
44.21052632,ARG,Argentina,ARG.8_1,Entre Ríos,Province
129.21875,URY,Uruguay,URY.1_1,Artigas,Department
595.1302428,ZAF,South Africa,ZAF.9_1,Western Cape,Province
132.8363636,URY,Uruguay,URY.15_1,Salto,Department
153.7941176,URY,Uruguay,URY.13_1,Rivera,Department
148.6730769,URY,Uruguay,URY.18_1,Tacuarembó,Department
96.33333333,URY,Uruguay,URY.11_1,Paysandú,Department
128.6904762,URY,Uruguay,URY.3_1,Cerro Largo,Department
583.0346154,ARG,Argentina,ARG.19_1,San Luis,Province
1232.818182,CHL,Chile,CHL.16_1,Valparaíso,Region
1345.527514,ARG,Argentina,ARG.13_1,Mendoza,Province
68.77419355,URY,Uruguay,URY.12_1,Río Negro,Department
104.2222222,URY,Uruguay,URY.5_1,Durazno,Department
111.8235294,URY,Uruguay,URY.19_1,Treinta y Tres,Department
1684.142857,CHL,Chile,CHL.14_1,Región Metropolitana de Santiago,Region
61.48484848,URY,Uruguay,URY.17_1,Soriano,Department
127.3333333,URY,Uruguay,URY.7_1,Florida,Department
108.4705882,URY,Uruguay,URY.6_1,Flores,Department
143.7073171,URY,Uruguay,URY.8_1,Lavalleja,Department
40,URY,Uruguay,URY.14_1,Rocha,Department
92.58371041,ARG,Argentina,ARG.1_1,Buenos Aires,Province
981.4074074,CHL,Chile,CHL.8_1,Libertador General Bernardo O'Higgins,Region
71.86956522,URY,Uruguay,URY.4_1,Colonia,Department
60.5,URY,Uruguay,URY.16_1,San José,Department
117.2222222,URY,Uruguay,URY.9_1,Maldonado,Department
258.683313,AUS,Australia,AUS.10_1,Victoria,State
42.68421053,URY,Uruguay,URY.2_1,Canelones,Department
18,ARG,Argentina,ARG.5_1,Ciudad de Buenos Aires,Federal District
120.3488372,NZL,New Zealand,NZL.11_1,Northland,Region
891.3431373,CHL,Chile,CHL.12_1,Maule,Region
265.2466793,ARG,Argentina,ARG.11_1,La Pampa,Province
882.75,AUS,Australia,AUS.2_1,Australian Capital Territory,Territory
628.9245283,CHL,Chile,CHL.13_1,Ñuble,Region
1090.932961,ARG,Argentina,ARG.15_1,Neuquén,Province
75.41176471,NZL,New Zealand,NZL.1_1,Auckland,Region
517.9204545,CHL,Chile,CHL.6_1,Bío-Bío,Region
331.6804124,NZL,New Zealand,NZL.17_1,Waikato,Region
732,SHN,Saint Helena,SHN.3_1,Tristan da Cunha,Dependency
347.25,NZL,New Zealand,NZL.2_1,Bay of Plenty,Region
605.625,CHL,Chile,CHL.3_1,Araucanía,Region
396.9333333,NZL,New Zealand,NZL.5_1,Gisborne,Region
567.0529032,ARG,Argentina,ARG.16_1,Río Negro,Province
422.9390244,NZL,New Zealand,NZL.7_1,Manawatu-Wanganui,Region
238.1071429,NZL,New Zealand,NZL.15_1,Taranaki,Region
368.1555556,NZL,New Zealand,NZL.6_1,Hawke's Bay,Region
494.5245902,CHL,Chile,CHL.10_1,Los Ríos,Region
361.6313869,AUS,Australia,AUS.9_1,Tasmania,State
493.9468085,CHL,Chile,CHL.9_1,Los Lagos,Region
673.4594595,NZL,New Zealand,NZL.16_1,Tasman,Region
271.6875,NZL,New Zealand,NZL.18_1,Wellington,Region
660.5483871,NZL,New Zealand,NZL.19_1,West Coast,Region
320,NZL,New Zealand,NZL.9_1,Nelson,Region
687.4878049,NZL,New Zealand,NZL.8_1,Marlborough,Region
664.6974359,NZL,New Zealand,NZL.3_1,Canterbury,Region
596.5122222,ARG,Argentina,ARG.4_1,Chubut,Province
57.83333333,NZL,New Zealand,NZL.4_1,Chatham Islands,Territory
668.3333333,CHL,Chile,CHL.1_1,Aisén del General Carlos Ibáñez del Campo,Region
676.0517241,NZL,New Zealand,NZL.12_1,Otago,Region
467.1865672,NZL,New Zealand,NZL.14_1,Southland,Region
459.6003717,ARG,Argentina,ARG.20_1,Santa Cruz,Province
293,ATF,French Southern Territories,ATF.1_1,Îles Crozet,District
352.9596774,CHL,Chile,CHL.11_1,Magallanes y Antártica Chilena,Region
262.5,ATF,French Southern Territories,ATF.4_1,Kerguelen,District
240,NZL,New Zealand,NZL.13_1,Southern Islands,Group of islands
199.8411215,ARG,Argentina,ARG.23_1,Tierra del Fuego,National Territory
