temp_difference,GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1
4.7616801,PRT,Portugal,PRT.13_1,Madeira,'Autonomous Region'
12.9000589,MAR,Morocco,MAR.13_1,Tadla - Azilal,Region
11.35645009,LBY,Libya,LBY.11_1,Az Zawiyah,District
11.97122874,LBY,Libya,LBY.4_1,Al Jifarah,District
11.57333731,LBY,Libya,LBY.20_1,Tripoli,District
10.98741463,LBY,Libya,LBY.8_1,Al Marqab,District
11.04392204,LBY,Libya,LBY.7_1,Al Marj,District
11.23675031,LBY,Libya,LBY.13_1,Darnah,District
15.35199004,IRQ,Iraq,IRQ.15_1,Maysan,Province
7.872693539,JPN,Japan,JPN.25_1,Miyazaki,Prefecture
15.09158977,MEX,Mexico,MEX.3_1,Baja California,State
11.86805336,MAR,Morocco,MAR.8_1,Marrakech - Tensift - Al Haouz,Region
11.18749606,LBY,Libya,LBY.12_1,Benghazi,District
10.96295023,JOR,Jordan,JOR.5_1,Irbid,Province
14.34451431,IRQ,Iraq,IRQ.14_1,Karbala',Province
14.67750003,IRN,Iran,IRN.4_1,Chahar Mahall and Bakhtiari,Province
17.63411864,MEX,Mexico,MEX.26_1,Sonora,State
11.65052898,LBY,Libya,LBY.15_1,Misratah,District
10.30423704,PSE,Palestina,PSE.2_1,West Bank,District
16.77881104,AFG,Afghanistan,AFG.15_1,Kandahar,Province
13.34214966,IND,India,IND.28_1,Punjab,State
14.64057979,DZA,Algeria,DZA.7_1,Béchar,Province
13.89476623,LBY,Libya,LBY.17_1,Nalut,District
13.53394464,LBY,Libya,LBY.3_1,Al Jabal al Gharbi,District
10.29175495,ISR,Israel,ISR.4_1,HaMerkaz,District
10.3901997,JOR,Jordan,JOR.1_1,Ajlun,Province
11.2149,JOR,Jordan,JOR.6_1,Jarash,Province
14.78663822,IRQ,Iraq,IRQ.5_1,An-Najaf,Province
14.84284828,IRQ,Iraq,IRQ.4_1,Al-Qadisiyah,Province
12.76762994,LBY,Libya,LBY.1_1,Al Butnan,District
10.71823328,JOR,Jordan,JOR.4_1,Balqa,Province
13.03786671,JOR,Jordan,JOR.12_1,Zarqa,Province
15.21800979,SAU,Saudi Arabia,SAU.3_1,Al Hudud ash Shamaliyah,Region
16.42283953,AFG,Afghanistan,AFG.23_1,Nimroz,Province
7.091705243,CHN,China,CHN.3_1,Chongqing,Municipality
7.455907067,JPN,Japan,JPN.18_1,Kagoshima,Prefecture
12.72544709,MAR,Morocco,MAR.12_1,Souss - Massa - Draâ,Region
12.74618175,JOR,Jordan,JOR.2_1,Amman,Province
15.06805227,IRQ,Iraq,IRQ.11_1,Dhi-Qar,Province
13.27624961,IRN,Iran,IRN.13_1,Kerman,Province
14.87376096,PAK,Pakistan,PAK.2_1,Baluchistan,Province
17.61452666,MEX,Mexico,MEX.6_1,Chihuahua,State
12.04811225,ISR,Israel,ISR.2_1,HaDarom,District
10.10277035,ISR,Israel,ISR.6_1,Jerusalem,District
10.6177667,JOR,Jordan,JOR.9_1,Madaba,Province
6.957036561,CHN,China,CHN.24_1,Shanghai,Municipality
12.80829906,EGY,Egypt,EGY.24_1,Matrouh,Governorate
10.38499694,EGY,Egypt,EGY.23_1,Kafr ash Shaykh,Governorate
14.67382129,SAU,Saudi Arabia,SAU.4_1,Al Jawf,Region
15.014643,IRQ,Iraq,IRQ.3_1,Al-Muthannia,Province
14.31725336,IRN,Iran,IRN.7_1,Fars,Province
14.93309121,DZA,Algeria,DZA.1_1,Adrar,Province
12.41008161,LBY,Libya,LBY.19_1,Surt,District
12.37066003,EGY,Egypt,EGY.3_1,Al Buhayrah,Governorate
11.35379338,EGY,Egypt,EGY.1_1,Ad Daqahliyah,Governorate
9.597702375,EGY,Egypt,EGY.21_1,Dumyat,Governorate
11.80311224,JOR,Jordan,JOR.7_1,Karak,Province
14.3382596,IRN,Iran,IRN.16_1,Kohgiluyeh and Buyer Ahmad,Province
13.54167963,IRN,Iran,IRN.26_1,Sistan and Baluchestan,Province
10.62530811,IND,India,IND.35_1,Uttarakhand,State
9.36465196,EGY,Egypt,EGY.20_1,Bur Sa`id,Governorate
12.54364043,EGY,Egypt,EGY.26_1,Shamal Sina',Governorate
13.95679539,JOR,Jordan,JOR.8_1,Ma`an,Province
15.39853932,IRQ,Iraq,IRQ.2_1,Al-Basrah,Province
13.13914241,LBY,Libya,LBY.9_1,Al Wahat,District
10.9550512,EGY,Egypt,EGY.6_1,Al Iskandariyah,Governorate
12.60344998,EGY,Egypt,EGY.5_1,Al Gharbiyah,Governorate
12.20783154,EGY,Egypt,EGY.16_1,Ash Sharqiyah,Governorate
7.696439667,CHN,China,CHN.31_1,Zhejiang,Province
11.91499732,USA,United States,USA.10_1,Florida,State
12.11950594,EGY,Egypt,EGY.7_1,Al Isma`iliyah,Governorate
12.04894299,JOR,Jordan,JOR.11_1,Tafilah,Province
12.3557997,IND,India,IND.6_1,Chandigarh,Union Territory
13.81101339,IND,India,IND.12_1,Haryana,State
13.41463745,EGY,Egypt,EGY.9_1,Al Minufiyah,Governorate
12.8314607,JOR,Jordan,JOR.3_1,Aqaba,Province
14.64235381,DZA,Algeria,DZA.22_1,Illizi,Province
13.25059987,EGY,Egypt,EGY.12_1,Al Qalyubiyah,Governorate
11.27136178,NPL,Nepal,NPL.4_1,Mid-Western,Development Region
12.27197262,MAR,Morocco,MAR.6_1,Guelmim - Es-Semara,Region
14.8044179,EGY,Egypt,EGY.8_1,Al Jizah,Governorate
13.38225005,EGY,Egypt,EGY.15_1,As Suways,Governorate
12.8882307,IND,India,IND.34_1,Uttar Pradesh,State
14.02240019,EGY,Egypt,EGY.11_1,Al Qahirah,Governorate
15.66653572,KWT,Kuwait,KWT.3_1,Al Jahrah,Province
12.69010641,IRN,Iran,IRN.3_1,Bushehr,Province
14.62822086,IND,India,IND.29_1,Rajasthan,State
10.84693103,NPL,Nepal,NPL.3_1,Far-Western,Development Region
7.6712055,CHN,China,CHN.14_1,Hunan,Province
12.2699838,EGY,Egypt,EGY.22_1,Janub Sina',Governorate
8.156523337,CHN,China,CHN.16_1,Jiangxi,Province
15.84662089,MEX,Mexico,MEX.7_1,Coahuila,State
14.77371433,DZA,Algeria,DZA.44_1,Tindouf,Province
14.69265167,DZA,Algeria,DZA.41_1,Tamanghasset,Province
14.82175718,EGY,Egypt,EGY.4_1,Al Fayyum,Governorate
14.48591818,LBY,Libya,LBY.22_1,Wadi ash Shati',District
14.22743978,LBY,Libya,LBY.5_1,Al Jufrah,District
9.600985212,IND,India,IND.3_1,Arunachal Pradesh,State
15.30122256,EGY,Egypt,EGY.19_1,Bani Suwayf,Governorate
15.3375998,KWT,Kuwait,KWT.2_1,Al Farwaniyah,Province
14.7975998,KWT,Kuwait,KWT.6_1,Mubarak Al-Kabeer,Province
11.34399967,NPL,Nepal,NPL.5_1,West,Development Region
7.728060041,ESP,Spain,ESP.14_1,Islas Canarias,Autonomous Community
14.02360758,EGY,Egypt,EGY.2_1,Al Bahr al Ahmar,Governorate
13.18751157,SAU,Saudi Arabia,SAU.8_1,Ash Sharqiyah,Region
15.25609282,KWT,Kuwait,KWT.1_1,Al Ahmadi,Province
10.53844066,CHN,China,CHN.30_1,Yunnan,Province
7.835538821,CHN,China,CHN.8_1,Guizhou,Province
13.57011493,SAU,Saudi Arabia,SAU.13_1,Tabuk,Region
9.622224695,IRN,Iran,IRN.11_1,Hormozgan,Province
15.20081747,EGY,Egypt,EGY.10_1,Al Minya,Governorate
15.66022796,SAU,Saudi Arabia,SAU.9_1,Ha'il,Region
13.22990018,IND,India,IND.25_1,NCT of Delhi,Union Territory
15.14331684,PAK,Pakistan,PAK.8_1,Sind,Province
9.458707419,MMR,Myanmar,MMR.4_1,Kachin,State
11.06290809,NPL,Nepal,NPL.1_1,Central,Development Region
8.108472489,CHN,China,CHN.4_1,Fujian,Province
10.20973149,MAR,Morocco,MAR.7_1,Laâyoune - Boujdour - Sakia El Hamra,Region
10.34010397,NPL,Nepal,NPL.2_1,East,Development Region
10.36445991,IND,India,IND.30_1,Sikkim,State
11.29086654,BTN,Bhutan,BTN.4_1,Gasa,District
15.68498328,MEX,Mexico,MEX.2_1,Baja California Sur,State
11.4398,BTN,Bhutan,BTN.14_1,Thimphu,District
10.33002472,BTN,Bhutan,BTN.18_1,Wangduephodrang,District
10.67923699,BTN,Bhutan,BTN.1_1,Bumthang,District
10.40052864,BTN,Bhutan,BTN.6_1,Lhuentse,District
10.2960079,BTN,Bhutan,BTN.19_1,Yangtse,District
9.770875951,IND,India,IND.4_1,Assam,State
14.62255825,LBY,Libya,LBY.14_1,Ghat,District
14.38052419,LBY,Libya,LBY.18_1,Sabha,District
14.84562545,EGY,Egypt,EGY.18_1,Asyut,Governorate
11.3221998,BTN,Bhutan,BTN.10_1,Punakha,District
14.97055336,MEX,Mexico,MEX.19_1,Nuevo León,State
12.88281165,MEX,Mexico,MEX.28_1,Tamaulipas,State
10.89094087,ESH,Western Sahara,ESH.3_1,Laayoune,Province
12.98414567,ESH,Western Sahara,ESH.2_1,Es Semara,Province
16.09405962,EGY,Egypt,EGY.14_1,Al Wadi al Jadid,Governorate
10.11318289,BTN,Bhutan,BTN.5_1,Haa,District
10.88453243,BTN,Bhutan,BTN.8_1,Paro,District
9.33085614,BTN,Bhutan,BTN.16_1,Trongsa,District
14.31872747,SAU,Saudi Arabia,SAU.7_1,Ar Riyad,Region
11.69170225,IND,India,IND.5_1,Bihar,State
8.845491543,BTN,Bhutan,BTN.7_1,Monggar,District
9.33897005,BTN,Bhutan,BTN.15_1,Trashigang,District
14.70290001,LBY,Libya,LBY.21_1,Wadi al Hayat,District
15.11218294,EGY,Egypt,EGY.27_1,Suhaj,Governorate
14.35545572,SAU,Saudi Arabia,SAU.5_1,Al Madinah,Region
15.61797062,SAU,Saudi Arabia,SAU.6_1,Al Quassim,Region
8.3119899,BTN,Bhutan,BTN.12_1,Samtse,District
8.6750451,BTN,Bhutan,BTN.2_1,Chhukha,District
8.8654499,BTN,Bhutan,BTN.3_1,Dagana,District
8.3882628,BTN,Bhutan,BTN.20_1,Zhemgang,District
10.50532432,MMR,Myanmar,MMR.12_1,Sagaing,Division
14.78752556,MRT,Mauritania,MRT.12_1,Tiris Zemmour,Region
10.20229458,IND,India,IND.36_1,West Bengal,State
8.351693467,BTN,Bhutan,BTN.17_1,Tsirang,District
8.26546845,BTN,Bhutan,BTN.13_1,Sarpang,District
8.654533367,BTN,Bhutan,BTN.9_1,Pemagatshel,District
8.57074984,BTN,Bhutan,BTN.11_1,Samdrupjongkhar,District
15.18782483,MEX,Mexico,MEX.25_1,Sinaloa,State
6.10902,BHS,Bahamas,BHS.22_1,North Abaco,District
14.93661742,LBY,Libya,LBY.16_1,Murzuq,District
14.79675176,LBY,Libya,LBY.6_1,Al Kufrah,District
9.783179781,IND,India,IND.24_1,Nagaland,State
17.36266453,MEX,Mexico,MEX.10_1,Durango,State
7.833616433,BHS,Bahamas,BHS.32_1,West Grand Bahama,District
6.9986801,BHS,Bahamas,BHS.11_1,East Grand Bahama,District
13.3777623,IND,India,IND.19_1,Madhya Pradesh,State
4.56680655,JPN,Japan,JPN.32_1,Okinawa,Prefecture
6.241516733,BHS,Bahamas,BHS.6_1,Central Abaco,District
15.42300934,EGY,Egypt,EGY.25_1,Qina,Governorate
9.854774109,BGD,Bangladesh,BGD.6_1,Rangpur,Division
11.58146534,ESH,Western Sahara,ESH.1_1,Boujdour,Province
7.479081524,CHN,China,CHN.7_1,Guangxi,Autonomous Region
6.9809098,BHS,Bahamas,BHS.28_1,South Abaco,District
10.79299975,BHR,Bahrain,BHR.5_1,Southern,Governorate
11.12929965,QAT,Qatar,QAT.6_1,Madinat ash Shamal,Municipality
9.7189624,OMN,Oman,OMN.10_1,Musandam,Province
11.2175999,QAT,Qatar,QAT.3_1,Al Khor,Municipality
11.8137387,ARE,United Arab Emirates,ARE.5_1,Ras Al-Khaimah,Emirate
8.906539623,IND,India,IND.22_1,Meghalaya,State
6.4228401,BHS,Bahamas,BHS.3_1,Biminis,District
11.33950501,QAT,Qatar,QAT.5_1,Ar Rayyan,Municipality
16.41224955,EGY,Egypt,EGY.13_1,Al Uqsur,Governorate
11.0784998,QAT,Qatar,QAT.2_1,Al Daayen,Municipality
13.8488998,ARE,United Arab Emirates,ARE.7_1,Umm al-Qaywayn,Emirate
10.84358004,ARE,United Arab Emirates,ARE.4_1,Fujairah,Emirate
6.2823501,BHS,Bahamas,BHS.24_1,North Eleuthera,District
10.9603996,QAT,Qatar,QAT.7_1,Umm Salal,Municipality
13.3653002,ARE,United Arab Emirates,ARE.2_1,Ajman,Emirate
9.893267063,IND,India,IND.21_1,Manipur,State
7.481719999,CHN,China,CHN.6_1,Guangdong,Province
15.53120052,EGY,Egypt,EGY.17_1,Aswan,Governorate
10.3978004,QAT,Qatar,QAT.1_1,Ad Dawhah,Municipality
13.27607683,ARE,United Arab Emirates,ARE.3_1,Dubai,Emirate
13.48407159,ARE,United Arab Emirates,ARE.6_1,Sharjah,Emirate
11.33048414,IND,India,IND.15_1,Jharkhand,State
10.13655544,BGD,Bangladesh,BGD.5_1,Rajshahi,Division
9.431076263,BGD,Bangladesh,BGD.3_1,Dhaka,Division
5.54968325,TWN,Taiwan,TWN.3_1,New Taipei,Special Municipality
17.44907628,MEX,Mexico,MEX.32_1,Zacatecas,State
7.907050144,BHS,Bahamas,BHS.23_1,North Andros,District
11.3175124,QAT,Qatar,QAT.4_1,Al Wakrah,Municipality
9.741529357,BGD,Bangladesh,BGD.7_1,Sylhet,Division
5.942178012,TWN,Taiwan,TWN.7_1,Taiwan,Province
5.7682099,TWN,Taiwan,TWN.6_1,Taipei,Special Municipality
14.89291689,MLI,Mali,MLI.9_1,Timbuktu,Region
13.05027844,OMN,Oman,OMN.4_1,Al Buraymi,Region
6.3568802,BHS,Bahamas,BHS.30_1,South Eleuthera,District
13.40634662,ARE,United Arab Emirates,ARE.1_1,Abu Dhabi,Emirate
11.4830044,OMN,Oman,OMN.2_1,Al Batinah North,Region
13.20362675,IND,India,IND.11_1,Gujarat,State
15.74705635,MEX,Mexico,MEX.24_1,San Luis Potosí,State
8.1066899,BHS,Bahamas,BHS.7_1,Central Andros,District
12.39098897,ESH,Western Sahara,ESH.4_1,Oued el Dahab,Province
10.05963799,IND,India,IND.33_1,Tripura,State
9.250216338,IND,India,IND.23_1,Mizoram,State
7.7064867,BHS,Bahamas,BHS.18_1,Mangrove Cay,District
6.471495067,TWN,Taiwan,TWN.4_1,Taichung,Special Municipality
7.81540412,BHS,Bahamas,BHS.29_1,South Andros,District
14.78952322,MRT,Mauritania,MRT.1_1,Adrar,Region
14.14707822,OMN,Oman,OMN.5_1,Al Dhahira,Region
9.456802017,BGD,Bangladesh,BGD.4_1,Khulna,Division
8.891242985,BGD,Bangladesh,BGD.2_1,Chittagong,Division
11.45173825,MMR,Myanmar,MMR.13_1,Shan,State
13.90818006,SAU,Saudi Arabia,SAU.11_1,Makkah,Region
11.53946694,IND,India,IND.7_1,Chhattisgarh,State
8.786140677,MMR,Myanmar,MMR.3_1,Chin,State
11.2947307,OMN,Oman,OMN.3_1,Al Batinah South,Region
6.4435,BHS,Bahamas,BHS.12_1,Exuma,District
9.899203786,OMN,Oman,OMN.11_1,Muscat,Province
11.44165672,MMR,Myanmar,MMR.8_1,Mandalay,Division
15.19976095,NER,Niger,NER.1_1,Agadez,Department
12.98549105,OMN,Oman,OMN.1_1,Ad Dakhliyah,Region
6.34130703,TWN,Taiwan,TWN.2_1,Kaohsiung,Special Municipality
15.82144465,TCD,Chad,TCD.21_1,Tibesti,Region
7.786084832,VNM,Vietnam,VNM.26_1,Hà Giang,Province
6.763615614,TWN,Taiwan,TWN.5_1,Tainan,Special Municipality
8.217409933,CUB,Cuba,CUB.4_1,Ciudad de la Habana,Province
8.426564509,CUB,Cuba,CUB.12_1,Mayabeque,Province
8.840192005,CUB,Cuba,CUB.11_1,Matanzas,Province
9.570716967,CUB,Cuba,CUB.16_1,Villa Clara,Province
6.0903449,BHS,Bahamas,BHS.10_1,Crooked Island,District
13.57016412,SDN,Sudan,SDN.11_1,Red Sea,State
15.36816396,MEX,Mexico,MEX.18_1,Nayarit,State
9.638159644,CUB,Cuba,CUB.13_1,Pinar del Río,Province
9.1423329,CUB,Cuba,CUB.9_1,La Habana,Province
15.16153281,MRT,Mauritania,MRT.7_1,Hodh ech Chargui,Region
12.16985978,OMN,Oman,OMN.7_1,Ash Sharqiyah North,Region
8.453055244,BGD,Bangladesh,BGD.1_1,Barisal,Division
7.448839033,VNM,Vietnam,VNM.14_1,Cao Bằng,Province
10.87100192,OMN,Oman,OMN.8_1,Ash Sharqiyah South,Region
8.659899986,VNM,Vietnam,VNM.36_1,Lai Châu,Province
7.885498415,VNM,Vietnam,VNM.38_1,Lào Cai,Province
16.11856023,MEX,Mexico,MEX.14_1,Jalisco,State
10.97877097,MMR,Myanmar,MMR.7_1,Magway,Division
7.347032525,VNM,Vietnam,VNM.60_1,Tuyên Quang,Province
7.398513987,VNM,Vietnam,VNM.4_1,Bắc Kạn,Province
10.63806079,MEX,Mexico,MEX.30_1,Veracruz,State
9.928559933,CUB,Cuba,CUB.3_1,Cienfuegos,Province
9.190489095,CUB,Cuba,CUB.14_1,Sancti Spíritus,Province
9.052058726,CUB,Cuba,CUB.2_1,Ciego de Ávila,Province
6.7402,BHS,Bahamas,BHS.19_1,Mayaguana,District
10.18707708,IND,India,IND.26_1,Odisha,State
9.865941485,LAO,Laos,LAO.10_1,Phôngsali,Province
9.237630357,VNM,Vietnam,VNM.20_1,Điện Biên,Province
7.231552658,VNM,Vietnam,VNM.35_1,Lạng Sơn,Province
6.0662799,HKG,Hong Kong,HKG.14_1,Tuen Mun,District
6.0608602,HKG,Hong Kong,HKG.18_1,Yuen Long,District
5.7420702,HKG,Hong Kong,HKG.12_1,Tai Po,District
16.85357504,MEX,Mexico,MEX.1_1,Aguascalientes,State
5.49542,HKG,Hong Kong,HKG.3_1,Islands,District
5.39323,HKG,Hong Kong,HKG.2_1,Eastern,District
8.604233723,USA,United States,USA.12_1,Hawaii,State
9.576881776,CUB,Cuba,CUB.1_1,Camagüey,Province
16.58413979,SDN,Sudan,SDN.10_1,Northern,State
7.691487435,VNM,Vietnam,VNM.63_1,Yên Bái,Province
7.918136488,CUB,Cuba,CUB.8_1,Isla de la Juventud,Province
15.30060952,TCD,Chad,TCD.3_1,Borkou,Region
16.06908912,SDN,Sudan,SDN.12_1,River Nile,State
13.28416602,OMN,Oman,OMN.6_1,Al Wusta,Region
12.60277993,IND,India,IND.20_1,Maharashtra,State
8.353059574,VNM,Vietnam,VNM.52_1,Sơn La,Province
7.12374,VNM,Vietnam,VNM.56_1,Thái Nguyên,Province
15.96969702,MEX,Mexico,MEX.11_1,Guanajuato,State
6.94346,TCA,Turks and Caicos Islands,TCA.2_1,Middle Caicos,District
6.7205501,TCA,Turks and Caicos Islands,TCA.6_1,South Caicos and East Caicos,District
14.68061865,MLI,Mali,MLI.4_1,Kidal,Region
14.76542164,MEX,Mexico,MEX.22_1,Querétaro,State
13.63499744,MEX,Mexico,MEX.31_1,Yucatán,State
11.86950083,MEX,Mexico,MEX.23_1,Quintana Roo,State
6.92542696,VNM,Vietnam,VNM.44_1,Phú Thọ,Province
6.838237907,VNM,Vietnam,VNM.3_1,Bắc Giang,Province
6.197685506,VNM,Vietnam,VNM.49_1,Quảng Ninh,Province
9.365680371,CUB,Cuba,CUB.10_1,Las Tunas,Province
8.96718855,MMR,Myanmar,MMR.11_1,Rakhine,State
11.00719662,LAO,Laos,LAO.7_1,Louang Namtha,Province
6.833989933,VNM,Vietnam,VNM.62_1,Vĩnh Phúc,Province
14.45585885,MEX,Mexico,MEX.13_1,Hidalgo,State
7.833004975,BHS,Bahamas,BHS.16_1,Inagua,District
12.42789038,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou,Region
6.493655464,VNM,Vietnam,VNM.27_1,Hà Nội,City
8.328381188,CUB,Cuba,CUB.7_1,Holguín,Province
13.31405598,MRT,Mauritania,MRT.9_1,Inchiri,Region
10.89198382,LAO,Laos,LAO.9_1,Oudômxai,Province
9.90793704,LAO,Laos,LAO.8_1,Louangphrabang,Province
6.581385841,VNM,Vietnam,VNM.30_1,Hoà Bình,Province
6.3584051,VNM,Vietnam,VNM.5_1,Bắc Ninh,Province
6.2200841,VNM,Vietnam,VNM.22_1,Hải Dương,Province
15.4340146,TCD,Chad,TCD.6_1,Ennedi Ouest,Region
14.01992743,SAU,Saudi Arabia,SAU.1_1,`Asir,Region
13.35332381,OMN,Oman,OMN.9_1,Dhofar,Province
8.131231313,LAO,Laos,LAO.5_1,Houaphan,Province
6.289720067,VNM,Vietnam,VNM.31_1,Hưng Yên,Province
5.90560495,VNM,Vietnam,VNM.23_1,Hải Phòng,City
14.62742266,MEX,Mexico,MEX.21_1,Puebla,State
12.76499998,MEX,Mexico,MEX.4_1,Campeche,State
9.160157293,CUB,Cuba,CUB.5_1,Granma,Province
11.17553156,LAO,Laos,LAO.2_1,Bokeo,Province
8.34996253,CUB,Cuba,CUB.15_1,Santiago de Cuba,Province
12.60110941,SAU,Saudi Arabia,SAU.2_1,Al Bahah,Region
6.586476459,VNM,Vietnam,VNM.57_1,Thanh Hóa,Province
6.030463533,VNM,Vietnam,VNM.28_1,Hà Nam,Province
5.904871617,VNM,Vietnam,VNM.55_1,Thái Bình,Province
7.719786595,CUB,Cuba,CUB.6_1,Guantánamo,Province
11.58742352,THA,Thailand,THA.11_1,Chiang Rai,Province
5.720424967,VNM,Vietnam,VNM.40_1,Nam Định,Province
15.04501901,MEX,Mexico,MEX.16_1,Michoacán,State
15.14479035,MEX,Mexico,MEX.15_1,México,State
11.6841002,IND,India,IND.8_1,Dadra and Nagar Haveli,Union Territory
6.0279366,VNM,Vietnam,VNM.42_1,Ninh Bình,Province
15.8228455,TCD,Chad,TCD.5_1,Ennedi Est,Region
11.35660001,THA,Thailand,THA.10_1,Chiang Mai,Province
7.019282459,CHN,China,CHN.9_1,Hainan,Province
10.88986711,HTI,Haiti,HTI.6_1,Nord-Ouest,Department
16.39791836,SDN,Sudan,SDN.8_1,North Darfur,State
8.950898653,LAO,Laos,LAO.18_1,Xiangkhoang,Province
7.196772321,VNM,Vietnam,VNM.41_1,Nghệ An,Province
7.6760702,CYM,Cayman Islands,CYM.2_1,Cayman Brac,District
11.15747054,HTI,Haiti,HTI.3_1,L'Artibonite,Department
10.44211325,HTI,Haiti,HTI.7_1,Nord,Department
11.52880004,DOM,Dominican Republic,DOM.17_1,Monte Cristi,Province
10.56818835,DOM,Dominican Republic,DOM.21_1,Puerto Plata,Province
11.71410797,IND,India,IND.32_1,Telangana,State
11.4698,MMR,Myanmar,MMR.10_1,Naypyitaw,Union territory
10.62930299,MMR,Myanmar,MMR.5_1,Kayah,State
10.95537288,THA,Thailand,THA.23_1,Mae Hong Son,Province
11.18868428,LAO,Laos,LAO.15_1,Xaignabouri,Province
16.3645834,MEX,Mexico,MEX.29_1,Tlaxcala,State
11.0311001,HTI,Haiti,HTI.5_1,Nord-Est,Department
11.3710003,DOM,Dominican Republic,DOM.4_1,Dajabón,Province
11.4828496,DOM,Dominican Republic,DOM.32_1,Valverde,Province
10.77470004,DOM,Dominican Republic,DOM.30_1,Santiago,Province
10.22311657,DOM,Dominican Republic,DOM.8_1,Espaillat,Province
9.619889725,DOM,Dominican Republic,DOM.15_1,María Trinidad Sánchez,Province
14.51745161,MRT,Mauritania,MRT.11_1,Tagant,Region
11.68748946,THA,Thailand,THA.41_1,Phayao,Province
11.485075,THA,Thailand,THA.32_1,Nan,Province
14.15537642,MEX,Mexico,MEX.8_1,Colima,State
15.07818348,MEX,Mexico,MEX.9_1,Distrito Federal,Federal District
11.04032002,DOM,Dominican Republic,DOM.29_1,Santiago Rodríguez,Province
10.2992001,DOM,Dominican Republic,DOM.22_1,Salcedo,Province
9.99370806,DOM,Dominican Republic,DOM.6_1,Duarte,Province
13.60044412,SAU,Saudi Arabia,SAU.12_1,Najran,Region
10.96592981,MMR,Myanmar,MMR.2_1,Bago,Division
10.68099723,MMR,Myanmar,MMR.6_1,Kayin,State
11.71140905,HTI,Haiti,HTI.1_1,Centre,Department
11.60632515,DOM,Dominican Republic,DOM.12_1,La Estrelleta,Province
10.59956254,DOM,Dominican Republic,DOM.14_1,La Vega,Province
9.377789833,DOM,Dominican Republic,DOM.23_1,Samaná,Province
11.4593834,THA,Thailand,THA.19_1,Lampang,Province
10.42672237,LAO,Laos,LAO.14_1,Vientiane,Province
9.329737429,LAO,Laos,LAO.16_1,Xaisômboun,Special Region|Zone
11.39864434,DOM,Dominican Republic,DOM.26_1,San Juan,Province
10.7129998,DOM,Dominican Republic,DOM.16_1,Monseñor Nouel,Province
10.58056032,DOM,Dominican Republic,DOM.28_1,Sánchez Ramírez,Province
10.55201245,DOM,Dominican Republic,DOM.18_1,Monte Plata,Province
10.39657592,DOM,Dominican Republic,DOM.9_1,Hato Mayor,Province
16.08184289,MEX,Mexico,MEX.17_1,Morelos,State
11.05056649,HTI,Haiti,HTI.8_1,Ouest,Department
11.13770008,DOM,Dominican Republic,DOM.1_1,Azua,Province
10.19826394,DOM,Dominican Republic,DOM.7_1,El Seybo,Province
9.016833411,DOM,Dominican Republic,DOM.11_1,La Altagracia,Province
13.99182301,MRT,Mauritania,MRT.13_1,Trarza,Region
14.78463465,MLI,Mali,MLI.2_1,Gao,Region
11.11097498,YEM,Yemen,YEM.12_1,Hadramawt,Governorate
9.975621171,IND,India,IND.2_1,Andhra Pradesh,State
8.303710362,LAO,Laos,LAO.3_1,Bolikhamxai,Province
8.1494485,PHL,Philippines,PHL.18_1,Cagayan,Province
13.27797324,MEX,Mexico,MEX.12_1,Guerrero,State
10.63743337,DOM,Dominican Republic,DOM.25_1,San José de Ocoa,Province
10.31743337,DOM,Dominican Republic,DOM.24_1,San Cristóbal,Province
10.96650545,YEM,Yemen,YEM.7_1,Al Mahrah,Governorate
11.47707894,THA,Thailand,THA.47_1,Phrae,Province
6.721198535,VNM,Vietnam,VNM.29_1,Hà Tĩnh,Province
12.49611095,MEX,Mexico,MEX.20_1,Oaxaca,State
10.66078647,MEX,Mexico,MEX.27_1,Tabasco,State
9.6068242,HTI,Haiti,HTI.2_1,Grand'Anse,Department
10.1219499,HTI,Haiti,HTI.4_1,Nippes,Department
10.96098342,DOM,Dominican Republic,DOM.10_1,Independencia,Province
11.32917994,DOM,Dominican Republic,DOM.2_1,Bahoruco,Province
10.76822497,DOM,Dominican Republic,DOM.31_1,Santo Domingo,Province
11.0275502,DOM,Dominican Republic,DOM.27_1,San Pedro de Macorís,Province
10.283,DOM,Dominican Republic,DOM.13_1,La Romana,Province
13.90639787,NER,Niger,NER.6_1,Tahoua,Department
11.69154168,THA,Thailand,THA.20_1,Lamphun,Province
9.42271995,BLZ,Belize,BLZ.3_1,Corozal,District
8.5121603,JAM,Jamaica,JAM.2_1,Hanover,Parish
8.63998985,JAM,Jamaica,JAM.10_1,Saint James,Parish
8.5651064,JAM,Jamaica,JAM.13_1,Trelawny,Parish
8.43518218,JAM,Jamaica,JAM.7_1,Saint Ann,Parish
10.05532093,HTI,Haiti,HTI.10_1,Sud,Department
10.74617508,DOM,Dominican Republic,DOM.3_1,Barahona,Province
10.39987492,DOM,Dominican Republic,DOM.20_1,Peravia,Province
12.4493999,PRI,Puerto Rico,PRI.51_1,Moca,Municipality
12.4984999,PRI,Puerto Rico,PRI.59_1,Quebradillas,Municipality
12.3787003,PRI,Puerto Rico,PRI.7_1,Arecibo,Municipality
11.7798004,PRI,Puerto Rico,PRI.9_1,Barceloneta,Municipality
