GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1,Sand,Silt,Clay,OC,CN,pH
CHN,China,CHN.7_1,Guangxi,Autonomous Region,56.76363636363636,15.612121212121213,27.62424242424243,1.6166666666666665,13.181818181818182,5.709090909090908
QAT,Qatar,QAT.5_1,Ar Rayyan,Municipality,63.5,17.9,18.7,0.26,8.0,8.0
ARE,United Arab Emirates,ARE.5_1,Ras Al-Khaimah,Emirate,58.9,16.2,24.9,0.97,11.0,7.1
IND,India,IND.21_1,Manipur,State,54.666666666666664,19.266666666666666,26.066666666666666,3.323333333333333,12.0,5.233333333333333
CHN,China,CHN.6_1,Guangdong,Province,57.791111111111086,15.648888888888887,26.566666666666677,1.1828888888888887,12.733333333333333,6.037777777777777
MEX,Mexico,MEX.32_1,Zacatecas,State,45.88181818181818,31.04545454545455,23.068181818181817,1.1218181818181814,14.090909090909092,7.386363636363637
MLI,Mali,MLI.9_1,Timbuktu,Region,56.225925925925914,22.696296296296296,21.09753086419753,0.4172839506172839,8.703703703703704,6.964197530864199
EGY,Egypt,EGY.17_1,Aswan,Governorate,54.576470588235296,21.688235294117646,23.75294117647059,0.5058823529411764,8.882352941176471,7.576470588235293
ARE,United Arab Emirates,ARE.3_1,Dubai,Emirate,0.0,0.0,0.0,0.0,0.0,0.0
OMN,Oman,OMN.4_1,Al Buraymi,Region,58.9,16.2,24.9,0.97,11.0,7.1
IND,India,IND.15_1,Jharkhand,State,56.4625,16.7625,26.833333333333332,0.79625,11.333333333333334,6.491666666666666
BGD,Bangladesh,BGD.5_1,Rajshahi,Division,42.8,20.4,36.8,1.3,12.0,6.4
BGD,Bangladesh,BGD.3_1,Dhaka,Division,41.61666666666667,23.183333333333334,35.23333333333333,1.2366666666666666,11.833333333333334,6.466666666666666
BGD,Bangladesh,BGD.7_1,Sylhet,Division,42.8,20.4,36.8,1.3,12.0,6.4
TWN,Taiwan,TWN.3_1,New Taipei,Special Municipality,58.9,16.2,24.9,0.97,11.0,7.1
MEX,Mexico,MEX.24_1,San Luis Potos?�,State,40.910000000000004,30.825,28.270000000000003,1.2135,14.1,7.589999999999999
ESH,Western Sahara,ESH.4_1,Oued el Dahab,Province,56.481578947368426,19.86052631578948,23.657894736842103,0.7099999999999999,9.81578947368421,7.105263157894735
ARE,United Arab Emirates,ARE.1_1,Abu Dhabi,Emirate,60.88333333333333,17.2,21.95,0.6133333333333333,11.5,7.933333333333334
OMN,Oman,OMN.2_1,Al Batinah North,Region,58.9,16.2,24.9,0.97,11.0,7.1
IND,India,IND.11_1,Gujarat,State,37.667346938775516,25.03061224489796,37.326530612244895,0.7844897959183673,12.142857142857142,7.648979591836734
IND,India,IND.23_1,Mizoram,State,45.55714285714286,24.985714285714284,29.500000000000004,3.611428571428571,11.428571428571429,5.128571428571428
TWN,Taiwan,TWN.7_1,Taiwan,Province,53.53333333333333,17.599999999999998,28.866666666666664,1.0799999999999998,11.333333333333334,6.866666666666667
MRT,Mauritania,MRT.1_1,Adrar,Region,51.11000000000001,24.91,23.979999999999997,0.3470000000000001,8.1,7.5699999999999985
OMN,Oman,OMN.5_1,Al Dhahira,Region,62.477777777777774,17.522222222222222,20.077777777777776,0.41777777777777775,8.666666666666666,7.800000000000001
IND,India,IND.7_1,Chhattisgarh,State,69.65365853658537,11.212195121951218,19.200000000000003,0.5090243902439024,11.560975609756097,6.51951219512195
BGD,Bangladesh,BGD.4_1,Khulna,Division,27.25,28.599999999999998,44.15,1.935,12.5,5.25
BGD,Bangladesh,BGD.2_1,Chittagong,Division,36.4875,26.5875,36.9875,2.5374999999999996,12.0,5.4625
IND,India,IND.33_1,Tripura,State,47.2,22.35,30.5,2.0949999999999998,13.0,5.15
MMR,Myanmar,MMR.3_1,Chin,State,48.2,19.166666666666668,32.6,3.493333333333333,10.0,5.199999999999999
MMR,Myanmar,MMR.13_1,Shan,State,52.990697674418605,15.981395348837205,31.032558139534874,2.248372093023256,13.883720930232558,5.13953488372093
NER,Niger,NER.1_1,Agadez,Department,52.7860294117647,22.961764705882356,24.253676470588236,0.4883823529411765,8.772058823529411,7.481617647058823
TCD,Chad,TCD.21_1,Tibesti,Region,58.5,16.94,24.56,0.9,10.68,7.12
SAU,Saudi Arabia,SAU.11_1,Makkah,Region,57.68611111111112,18.80277777777778,23.53055555555555,0.7438888888888887,10.11111111111111,7.202777777777777
OMN,Oman,OMN.1_1,Ad Dakhliyah,Region,61.2,17.049999999999997,21.799999999999997,0.615,9.5,7.55
OMN,Oman,OMN.3_1,Al Batinah South,Region,58.9,16.2,24.9,0.97,11.0,7.1
OMN,Oman,OMN.11_1,Muscat,Province,58.9,16.2,24.9,0.97,11.0,7.1
VNM,Vietnam,VNM.26_1,H?� Giang,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0,5.1
TWN,Taiwan,TWN.5_1,Tainan,Special Municipality,42.8,20.4,36.8,1.3,12.0,6.4
MEX,Mexico,MEX.18_1,Nayarit,State,67.225,18.2375,14.5875,0.97375,10.75,6.3125
CUB,Cuba,CUB.13_1,Pinar del R?�o,Province,53.6,15.8,30.6,2.25,14.0,5.1
CUB,Cuba,CUB.12_1,Mayabeque,Province,68.4,10.5,21.2,0.6,10.0,6.3
CUB,Cuba,CUB.11_1,Matanzas,Province,61.0,13.15,25.9,1.425,12.0,5.699999999999999
CUB,Cuba,CUB.16_1,Villa Clara,Province,51.2,17.9,30.900000000000002,1.425,12.5,6.2
SDN,Sudan,SDN.11_1,Red Sea,State,54.52586206896552,21.668965517241375,23.848275862068963,0.5748275862068966,9.051724137931034,7.3500000000000005
OMN,Oman,OMN.7_1,Ash Sharqiyah North,Region,61.2,17.049999999999997,21.8,0.615,9.5,7.55
BGD,Bangladesh,BGD.1_1,Barisal,Division,27.25,28.599999999999998,44.15,1.935,12.5,5.25
MMR,Myanmar,MMR.7_1,Magway,Division,44.19333333333334,18.273333333333333,37.513333333333335,2.9926666666666666,10.8,5.326666666666668
VNM,Vietnam,VNM.36_1,Lai Ch?�u,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0,5.1
VNM,Vietnam,VNM.38_1,L?�o Cai,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0,5.1
VNM,Vietnam,VNM.14_1,Cao B�??ng,Province,53.6,15.8,30.6,2.25,14.0,5.1
MEX,Mexico,MEX.14_1,Jalisco,State,51.425,23.479999999999997,25.12,1.214,11.95,6.654999999999999
MEX,Mexico,MEX.1_1,Aguascalientes,State,36.7,40.3,23.1,2.0,9.0,7.1
MEX,Mexico,MEX.30_1,Veracruz,State,43.53529411764706,23.147058823529417,33.32941176470588,1.42,14.411764705882353,6.347058823529411
CUB,Cuba,CUB.14_1,Sancti Sp?�ritus,Province,76.0,9.9,14.1,0.41,11.0,6.4
CUB,Cuba,CUB.2_1,Ciego de ?�vila,Province,46.75,11.35,41.95,0.64,14.5,6.75
MRT,Mauritania,MRT.7_1,Hodh ech Chargui,Region,64.22727272727273,16.713636363636365,19.077272727272728,0.5872727272727273,9.545454545454545,6.7
SDN,Sudan,SDN.10_1,Northern,State,51.22444444444443,24.607777777777777,24.167777777777783,0.3787777777777778,8.244444444444444,7.565555555555558
OMN,Oman,OMN.8_1,Ash Sharqiyah South,Region,63.5,17.9,18.7,0.26,8.0,8.0
IND,India,IND.26_1,Odisha,State,65.24102564102566,12.107692307692307,22.717948717948723,0.6020512820512822,11.205128205128204,6.502564102564104
MMR,Myanmar,MMR.8_1,Mandalay,Division,60.2375,13.675,26.1,1.41,12.25,5.75
LAO,Laos,LAO.10_1,Ph??ngsali,Province,53.6,15.8,30.6,2.25,14.0,5.1
VNM,Vietnam,VNM.20_1,?�i�?�n Bi?�n,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0,5.1
VNM,Vietnam,VNM.63_1,Y?�n B?�i,Province,53.6,15.8,30.6,2.25,14.0,5.1
VNM,Vietnam,VNM.60_1,Tuy?�n Quang,Province,57.650000000000006,15.100000000000001,27.25,1.58,14.0,5.25
VNM,Vietnam,VNM.4_1,B�?�c K�?�n,Province,53.6,15.8,30.6,2.25,14.0,5.1
VNM,Vietnam,VNM.35_1,L�?�ng S?�n,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0,5.1
MEX,Mexico,MEX.11_1,Guanajuato,State,53.92,26.43,19.68,1.408,10.4,6.859999999999999
MEX,Mexico,MEX.31_1,Yucat?�n,State,45.81111111111112,20.91111111111111,33.27777777777777,1.331111111111111,10.0,6.144444444444445
CUB,Cuba,CUB.1_1,Camag??ey,Province,53.875,12.25,33.925,1.0325,13.25,6.225
MLI,Mali,MLI.4_1,Kidal,Region,51.46097560975609,23.09512195121951,25.44390243902439,0.45219512195121947,8.585365853658537,7.478048780487804
TCD,Chad,TCD.3_1,Borkou,Region,61.287096774193564,17.03870967741935,21.674193548387088,0.7054838709677419,9.838709677419354,6.906451612903224
SDN,Sudan,SDN.12_1,River Nile,State,50.51428571428572,23.95142857142857,25.642857142857142,0.41457142857142854,8.142857142857142,7.702857142857144
OMN,Oman,OMN.6_1,Al Wusta,Region,62.62777777777777,17.377777777777776,20.09444444444444,0.26666666666666666,8.5,8.066666666666666
IND,India,IND.20_1,Maharashtra,State,29.460240963855426,22.577108433734935,47.901204819277105,0.790722891566265,13.506024096385541,7.355421686746988
VNM,Vietnam,VNM.52_1,S?�n La,Province,53.6,15.8,30.6,2.25,14.0,5.1
VNM,Vietnam,VNM.56_1,Th?�i Nguy?�n,Province,53.6,15.8,30.6,2.25,14.0,5.1
VNM,Vietnam,VNM.49_1,Qu�?�ng Ninh,Province,53.6,15.8,30.6,2.25,14.0,5.1
MEX,Mexico,MEX.22_1,Quer??taro,State,53.8,23.049999999999997,23.25,0.8049999999999999,16.0,7.6499999999999995
MEX,Mexico,MEX.13_1,Hidalgo,State,59.13333333333333,19.05,21.849999999999998,0.8233333333333333,14.0,6.8
MEX,Mexico,MEX.23_1,Quintana Roo,State,46.407692307692315,22.930769230769233,30.661538461538456,1.4076923076923076,9.692307692307692,6.392307692307692
CUB,Cuba,CUB.10_1,Las Tunas,Province,30.75,24.700000000000003,44.55,0.875,14.0,7.050000000000001
CUB,Cuba,CUB.7_1,Holgu?�n,Province,23.5,27.4,49.1,2.63,14.0,5.2
MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou,Region,63.099999999999994,19.400000000000002,17.533333333333335,0.4566666666666666,9.0,6.566666666666667
MRT,Mauritania,MRT.9_1,Inchiri,Region,55.19,21.759999999999998,23.060000000000002,0.499,8.9,7.350000000000001
MMR,Myanmar,MMR.11_1,Rakhine,State,34.988888888888894,17.688888888888886,47.25555555555556,2.6555555555555554,8.88888888888889,5.144444444444444
LAO,Laos,LAO.7_1,Louang Namtha,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0,5.1
LAO,Laos,LAO.9_1,Oud??mxai,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0,5.1
VNM,Vietnam,VNM.44_1,Ph?? Th�?�,Province,53.6,15.8,30.6,2.25,14.0,5.1
VNM,Vietnam,VNM.27_1,H?� N�?�i,City,70.8,12.8,16.5,1.15,14.0,6.6
VNM,Vietnam,VNM.22_1,H�?�i D???�ng,Province,42.8,20.4,36.8,1.3,12.0,6.4
MEX,Mexico,MEX.21_1,Puebla,State,61.7,24.62727272727273,13.681818181818182,1.7227272727272727,11.545454545454545,6.59090909090909
MEX,Mexico,MEX.4_1,Campeche,State,53.371428571428574,19.985714285714288,26.64285714285714,1.0957142857142859,11.214285714285714,7.007142857142857
CUB,Cuba,CUB.5_1,Granma,Province,25.1,12.2,62.7,0.68,19.0,7.2
CUB,Cuba,CUB.15_1,Santiago de Cuba,Province,30.75,24.700000000000003,44.55,0.875,14.0,7.050000000000001
CUB,Cuba,CUB.6_1,Guant?�namo,Province,23.5,27.4,49.1,2.63,14.0,5.2
TCD,Chad,TCD.6_1,Ennedi Ouest,Region,57.50357142857143,17.910714285714285,24.585714285714285,0.8389285714285715,10.392857142857142,7.182142857142857
SAU,Saudi Arabia,SAU.2_1,Al Bahah,Region,58.9,16.2,24.9,0.97,11.0,7.1
SAU,Saudi Arabia,SAU.1_1,`Asir,Region,57.11052631578948,18.89473684210526,23.994736842105258,0.8289473684210528,10.368421052631579,6.994736842105262
OMN,Oman,OMN.9_1,Dhofar,Province,62.220588235294116,17.264705882352942,20.60588235294118,0.24852941176470592,7.911764705882353,8.026470588235293
LAO,Laos,LAO.2_1,Bokeo,Province,53.6,15.8,30.6,2.25,14.0,5.1
LAO,Laos,LAO.8_1,Louangphrabang,Province,53.6,15.799999999999999,30.599999999999998,2.25,14.0,5.1000000000000005
LAO,Laos,LAO.5_1,Houaphan,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0,5.1
VNM,Vietnam,VNM.57_1,Thanh H??a,Province,50.0,17.333333333333332,32.666666666666664,1.9333333333333333,13.333333333333334,5.533333333333334
VNM,Vietnam,VNM.30_1,Ho?� B?�nh,Province,53.6,15.8,30.6,2.25,14.0,5.1
VNM,Vietnam,VNM.28_1,H?� Nam,Province,42.8,20.4,36.8,1.3,12.0,6.4
USA,United States,USA.12_1,Hawaii,State,58.9,16.2,24.9,0.97,11.0,7.1
MEX,Mexico,MEX.16_1,Michoac?�n,State,57.75333333333333,21.346666666666668,20.913333333333334,1.0293333333333332,12.066666666666666,6.6866666666666665
MEX,Mexico,MEX.15_1,M??xico,State,70.83333333333333,17.883333333333333,11.316666666666668,0.93,11.666666666666666,6.75
HTI,Haiti,HTI.6_1,Nord-Ouest,Department,40.1,21.5,38.4,1.44,10.0,5.7
TCD,Chad,TCD.5_1,Ennedi Est,Region,55.66666666666666,19.466666666666665,24.866666666666664,0.7566666666666667,10.0,7.300000000000001
SDN,Sudan,SDN.8_1,North Darfur,State,56.546753246753255,20.21428571428571,23.309090909090912,0.5312987012987014,8.896103896103897,7.271428571428572
MMR,Myanmar,MMR.5_1,Kayah,State,53.6,15.8,30.6,2.25,14.0,5.1
THA,Thailand,THA.10_1,Chiang Mai,Province,53.6,15.8,30.6,2.25,14.0,5.1
THA,Thailand,THA.11_1,Chiang Rai,Province,53.6,15.8,30.6,2.25,14.0,5.1
LAO,Laos,LAO.15_1,Xaignabouri,Province,53.6,15.8,30.6,2.25,14.0,5.1
LAO,Laos,LAO.18_1,Xiangkhoang,Province,53.6,15.8,30.6,2.25,14.0,5.1
CHN,China,CHN.9_1,Hainan,Province,62.36666666666666,13.866666666666667,23.8,1.2033333333333334,12.333333333333334,6.2
MEX,Mexico,MEX.8_1,Colima,State,25.1,12.2,62.7,0.68,19.0,7.2
MEX,Mexico,MEX.9_1,Distrito Federal,Federal District,68.3,15.1,16.6,0.5,9.0,6.4
MEX,Mexico,MEX.29_1,Tlaxcala,State,64.5,26.2,9.3,1.4,11.0,6.3
HTI,Haiti,HTI.7_1,Nord,Department,40.1,21.5,38.4,1.44,10.0,5.7
DOM,Dominican Republic,DOM.4_1,Dajab??n,Province,32.7,30.3,37.1,3.28,12.0,4.9
DOM,Dominican Republic,DOM.30_1,Santiago,Province,36.4,37.2,26.4,1.07,9.0,6.9
DOM,Dominican Republic,DOM.14_1,La Vega,Province,25.1,12.2,62.7,0.68,19.0,7.2
DOM,Dominican Republic,DOM.15_1,Mar?�a Trinidad S?�nchez,Province,40.1,21.5,38.4,1.44,10.0,5.7
MRT,Mauritania,MRT.11_1,Tagant,Region,61.46363636363637,15.899999999999999,22.636363636363637,0.8418181818181818,10.454545454545455,6.909090909090909
SAU,Saudi Arabia,SAU.12_1,Najran,Region,62.14705882352941,18.01176470588235,19.86470588235294,0.7041176470588235,10.294117647058824,7.5470588235294125
IND,India,IND.32_1,Telangana,State,48.73548387096774,13.861290322580643,37.393548387096786,0.6606451612903225,12.741935483870968,6.806451612903226
MMR,Myanmar,MMR.2_1,Bago,Division,41.239999999999995,19.28,39.52,1.4080000000000001,12.4,5.920000000000001
THA,Thailand,THA.23_1,Mae Hong Son,Province,53.6,15.8,30.6,2.25,14.0,5.1
THA,Thailand,THA.41_1,Phayao,Province,56.75,14.600000000000001,28.65,1.49,14.5,5.8
THA,Thailand,THA.32_1,Nan,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0,5.1
VNM,Vietnam,VNM.41_1,Ngh�?� An,Province,53.6,15.8,30.6,2.25,14.0,5.1
MEX,Mexico,MEX.12_1,Guerrero,State,58.40555555555555,14.961111111111112,26.644444444444446,0.7966666666666666,12.833333333333334,6.922222222222223
MEX,Mexico,MEX.17_1,Morelos,State,64.5,26.2,9.3,1.4,11.0,6.3
HTI,Haiti,HTI.8_1,Ouest,Department,40.1,21.5,38.4,1.44,10.0,5.7
DOM,Dominican Republic,DOM.12_1,La Estrelleta,Province,40.1,21.5,38.4,1.44,10.0,5.7
DOM,Dominican Republic,DOM.26_1,San Juan,Province,32.7,30.3,37.1,3.28,12.0,4.9
DOM,Dominican Republic,DOM.25_1,San Jos?? de Ocoa,Province,32.7,30.3,37.1,3.28,12.0,4.9
DOM,Dominican Republic,DOM.18_1,Monte Plata,Province,36.4,37.2,26.4,1.07,9.0,6.9
DOM,Dominican Republic,DOM.9_1,Hato Mayor,Province,64.3,12.2,23.5,0.63,10.0,6.4
DOM,Dominican Republic,DOM.11_1,La Altagracia,Province,32.7,30.3,37.1,3.28,12.0,4.9
MRT,Mauritania,MRT.13_1,Trarza,Region,53.23333333333333,24.733333333333334,22.03333333333333,0.5233333333333333,9.0,6.766666666666666
MLI,Mali,MLI.2_1,Gao,Region,79.04285714285714,9.067346938775511,12.012244897959187,0.3914285714285714,9.89795918367347,6.6408163265306115
YEM,Yemen,YEM.12_1,Hadramawt,Governorate,60.03589743589744,16.194871794871794,23.843589743589746,0.2482051282051282,7.846153846153846,8.046153846153846
YEM,Yemen,YEM.7_1,Al Mahrah,Governorate,58.1578947368421,15.24736842105263,26.657894736842103,0.2121052631578947,7.631578947368421,8.110526315789475
IND,India,IND.2_1,Andhra Pradesh,State,54.06842105263158,16.223684210526322,29.731578947368426,0.654736842105263,11.473684210526315,6.8500000000000005
MMR,Myanmar,MMR.6_1,Kayin,State,52.057142857142864,16.457142857142856,31.485714285714284,2.1142857142857143,13.714285714285714,5.285714285714286
THA,Thailand,THA.19_1,Lampang,Province,53.6,15.8,30.6,2.25,14.0,5.1
THA,Thailand,THA.47_1,Phrae,Province,53.6,15.8,30.6,2.25,14.0,5.1
LAO,Laos,LAO.14_1,Vientiane,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0,5.1
LAO,Laos,LAO.16_1,Xais??mboun,Special Region|Zone,53.6,15.8,30.6,2.25,14.0,5.1
LAO,Laos,LAO.3_1,Bolikhamxai,Province,53.6,15.799999999999999,30.599999999999998,2.25,14.0,5.1000000000000005
MEX,Mexico,MEX.20_1,Oaxaca,State,57.16956521739131,18.356521739130436,24.52173913043479,1.272608695652174,11.652173913043478,6.4913043478260875
MEX,Mexico,MEX.27_1,Tabasco,State,58.871428571428574,14.77142857142857,26.4,0.8285714285714284,12.428571428571429,6.414285714285714
BLZ,Belize,BLZ.3_1,Corozal,District,18.9,21.8,59.3,2.92,10.0,4.7
JAM,Jamaica,JAM.9_1,Saint Elizabeth,Parish,38.9,17.6,43.6,1.57,13.0,5.2
JAM,Jamaica,JAM.7_1,Saint Ann,Parish,38.9,17.6,43.6,1.57,13.0,5.2
DOM,Dominican Republic,DOM.19_1,Pedernales,Province,40.1,21.5,38.4,1.44,10.0,5.7
PRI,Puerto Rico,PRI.38_1,Jayuya,Municipality,53.6,15.8,30.6,2.25,14.0,5.1
PRI,Puerto Rico,PRI.13_1,Caguas,Municipality,36.4,37.2,26.4,1.07,9.0,6.9
MRT,Mauritania,MRT.3_1,Brakna,Region,62.03333333333333,15.833333333333334,22.133333333333336,0.8133333333333334,10.333333333333334,6.866666666666667
MRT,Mauritania,MRT.2_1,Assaba,Region,62.425,15.7875,21.7875,0.79375,10.25,6.8374999999999995
NER,Niger,NER.6_1,Tahoua,Department,88.84285714285716,4.664285714285714,6.667857142857143,0.23285714285714287,9.928571428571429,6.360714285714287
IND,India,IND.16_1,Karnataka,State,51.13148148148151,14.546296296296303,34.3,0.6940740740740744,11.925925925925926,6.642592592592589
MMR,Myanmar,MMR.1_1,Ayeyarwady,Division,42.8,20.4,36.8,1.3,12.0,6.4
LAO,Laos,LAO.13_1,Vientiane [prefecture],Municipality|Prefecture,53.6,15.8,30.6,2.25,14.0,5.1
THA,Thailand,THA.4_1,Bueng Kan,Province,61.7,14.4,23.9,0.91,14.0,5.4
LAO,Laos,LAO.6_1,Khammouan,Province,54.660000000000004,15.879999999999999,29.459999999999997,1.9939999999999998,13.4,5.5
VNM,Vietnam,VNM.29_1,H?� T??nh,Province,53.6,15.8,30.6,2.25,14.0,5.1
PHL,Philippines,PHL.7_1,Apayao,Province,53.6,15.8,30.6,2.25,14.0,5.1
PHL,Philippines,PHL.18_1,Cagayan,Province,43.800000000000004,17.0,39.26666666666667,1.7966666666666669,13.333333333333334,5.166666666666667
MEX,Mexico,MEX.5_1,Chiapas,State,52.095000000000006,19.93,28.014999999999997,1.4614999999999998,11.6,6.170000000000001
GTM,Guatemala,GTM.12_1,Pet??n,Department,53.455555555555556,23.45555555555556,23.08888888888889,1.3188888888888888,10.88888888888889,7.088888888888889
BLZ,Belize,BLZ.4_1,Orange Walk,District,48.5,30.8,20.7,1.74,9.0,7.6
BLZ,Belize,BLZ.1_1,Belize,District,18.9,21.8,59.3,2.92,10.0,4.7
NER,Niger,NER.2_1,Diffa,Department,68.54347826086956,14.330434782608695,17.143478260869564,0.5104347826086957,9.478260869565217,6.460869565217391
ERI,Eritrea,ERI.2_1,Debub,Region,57.477777777777774,19.788888888888888,22.755555555555556,1.8644444444444446,10.11111111111111,5.822222222222222
SAU,Saudi Arabia,SAU.10_1,Jizan,Region,56.775,19.4,23.825000000000003,0.8025,10.25,6.975
THA,Thailand,THA.69_1,Tak,Province,54.95000000000001,15.566666666666668,29.483333333333334,2.026666666666667,14.0,5.1499999999999995
THA,Thailand,THA.65_1,Sukhothai,Province,47.25,21.5,31.35,2.255,17.5,5.1
THA,Thailand,THA.75_1,Uttaradit,Province,53.6,15.8,30.6,2.25,14.0,5.1
THA,Thailand,THA.45_1,Phitsanulok,Province,49.36666666666667,19.599999999999998,31.100000000000005,2.2533333333333334,16.333333333333332,5.1
THA,Thailand,THA.21_1,Loei,Province,48.699999999999996,16.400000000000002,34.93333333333334,2.0233333333333334,13.666666666666666,5.133333333333333
THA,Thailand,THA.73_1,Udon Thani,Province,47.833333333333336,22.933333333333334,29.366666666666664,1.8099999999999998,18.666666666666668,5.2
THA,Thailand,THA.56_1,Sakon Nakhon,Province,51.3,20.8,28.0,1.585,17.5,5.25
THA,Thailand,THA.28_1,Nakhon Phanom,Province,57.650000000000006,15.100000000000001,27.25,1.58,14.0,5.25
VNM,Vietnam,VNM.46_1,Qu�?�ng B?�nh,Province,55.36666666666667,15.933333333333332,28.7,1.8233333333333333,13.0,5.766666666666666
PHL,Philippines,PHL.1_1,Abra,Province,53.6,15.8,30.6,2.25,14.0,5.1
BLZ,Belize,BLZ.2_1,Cayo,District,40.1,21.5,38.4,1.44,10.0,5.7
BLZ,Belize,BLZ.5_1,Stann Creek,District,53.6,15.8,30.6,2.25,14.0,5.1
MRT,Mauritania,MRT.8_1,Hodh el Gharbi,Region,71.49999999999999,11.79230769230769,16.769230769230766,0.6246153846153847,10.23076923076923,6.692307692307692
NER,Niger,NER.8_1,Zinder,Department,90.35,3.9400000000000004,5.890000000000001,0.22999999999999998,9.9,6.3100000000000005
SDN,Sudan,SDN.6_1,Kassala,State,33.05833333333332,24.350000000000005,42.583333333333336,0.6441666666666666,11.583333333333334,7.683333333333333
ERI,Eritrea,ERI.6_1,Semenawi Keyih Bahri,Region,59.75,19.716666666666665,20.533333333333335,1.0033333333333332,9.0,6.6499999999999995
YEM,Yemen,YEM.18_1,Sa`dah,Governorate,58.9,16.2,24.899999999999995,0.9700000000000001,11.0,7.099999999999999
YEM,Yemen,YEM.6_1,Al Jawf,Governorate,62.477777777777774,17.955555555555556,19.611111111111107,0.5844444444444444,9.666666666666666,7.666666666666667
MMR,Myanmar,MMR.15_1,Yangon,Division,42.8,20.4,36.8,1.3,12.0,6.4
MMR,Myanmar,MMR.9_1,Mon,State,46.25,16.700000000000003,37.1,1.9100000000000001,13.5,5.15
THA,Thailand,THA.42_1,Phetchabun,Province,55.625,15.450000000000001,28.925000000000004,1.915,14.0,5.175
THA,Thailand,THA.34_1,Nong Bua Lam Phu,Province,40.9,27.2,32.1,2.26,21.0,5.1
THA,Thailand,THA.14_1,Kalasin,Province,59.0,14.866666666666667,26.133333333333336,1.3566666666666667,14.0,5.3
VNM,Vietnam,VNM.50_1,Qu�?�ng Tr�?�,Province,53.6,15.8,30.6,2.25,14.0,5.1
PHL,Philippines,PHL.50_1,Mountain Province,Province,38.9,17.6,43.6,1.57,13.0,5.2
PHL,Philippines,PHL.37_1,Isabela,Province,46.25,16.700000000000003,37.1,1.9100000000000001,13.5,5.15
BLZ,Belize,BLZ.6_1,Toledo,District,62.25,20.35,17.4,1.075,10.0,7.0
SEN,Senegal,SEN.10_1,Saint-Louis,Region,85.46666666666665,6.066666666666666,8.633333333333333,0.5166666666666666,11.333333333333334,6.3999999999999995
MRT,Mauritania,MRT.5_1,Gorgol,Region,68.925,14.524999999999999,16.575000000000003,0.6625,10.25,6.450000000000001
TCD,Chad,TCD.9_1,Kanem,Region,66.73333333333333,15.283333333333331,17.983333333333334,0.5783333333333333,9.333333333333334,6.516666666666667
SDN,Sudan,SDN.9_1,North Kurdufan,State,54.99210526315789,19.242105263157892,25.942105263157895,0.6642105263157896,9.18421052631579,7.463157894736843
SDN,Sudan,SDN.7_1,Khartoum,State,47.037499999999994,20.0375,33.1375,0.56875,10.0,7.65
YEM,Yemen,YEM.13_1,Hajjah,Governorate,58.9,16.2,24.9,0.97,11.0,7.1
YEM,Yemen,YEM.10_1,Amran,Governorate,58.9,16.2,24.9,0.97,11.0,7.1
THA,Thailand,THA.15_1,Kamphaeng Phet,Province,52.06666666666666,19.133333333333333,28.866666666666664,1.8066666666666666,16.333333333333332,5.2
THA,Thailand,THA.44_1,Phichit,Province,55.849999999999994,20.0,24.3,1.7049999999999998,17.5,5.85
THA,Thailand,THA.8_1,Chaiyaphum,Province,55.625,15.450000000000001,28.925000000000004,1.915,14.0,5.175
THA,Thailand,THA.17_1,Khon Kaen,Province,40.9,27.2,32.1,2.26,21.0,5.1
THA,Thailand,THA.24_1,Maha Sarakham,Province,40.9,27.2,32.1,2.26,21.0,5.1
THA,Thailand,THA.25_1,Mukdahan,Province,61.7,14.4,23.9,0.91,14.0,5.4
LAO,Laos,LAO.12_1,Savannakh??t,Province,55.625,15.45,28.924999999999997,1.915,14.0,5.175
PHL,Philippines,PHL.39_1,La Union,Province,53.6,15.8,30.6,2.25,14.0,5.1
PHL,Philippines,PHL.56_1,Nueva Vizcaya,Province,38.9,17.6,43.6,1.57,13.0,5.2
