,GID_0,NAME_0,NAME_1,ENGTYPE_1,Sand,Silt,Clay,OC,CN
TUR.2_1,TUR,Turkey,Adiyaman,Province,62.5,13.533333333333331,23.96666666666667,0.7433333333333333,10.333333333333334
TUR.68_1,TUR,Turkey,Sanliurfa,Province,51.29999999999999,26.950000000000003,21.916666666666668,0.6383333333333334,19.166666666666668
TUR.69_1,TUR,Turkey,Siirt,Province,64.3,12.2,23.5,0.63,10.0
TUR.71_1,TUR,Turkey,Sirnak,Province,60.699999999999996,14.866666666666665,24.433333333333334,0.8566666666666668,10.666666666666666
IRN.9_1,IRN,Iran,Golestan,Province,47.300000000000004,23.900000000000002,28.900000000000002,0.7016666666666667,11.166666666666666
IRN.21_1,IRN,Iran,North Khorasan,Province,59.55714285714286,16.442857142857143,24.014285714285712,0.8685714285714284,10.571428571428571
IRN.24_1,IRN,Iran,Razavi Khorasan,Province,56.32222222222223,19.07333333333334,24.68222222222223,0.7259999999999998,11.222222222222221
CHN.23_1,CHN,China,Shandong,Province,44.17755102040816,20.620408163265306,35.210204081632654,1.51734693877551,12.285714285714286
KOR.8_1,KOR,South Korea,Gyeonggi-do,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0
JPN.29_1,JPN,Japan,Niigata,Prefecture,45.8,23.25,31.0,2.125,11.5
JPN.8_1,JPN,Japan,Fukushima,Prefecture,48.55,26.4,25.05,1.995,11.0
PRT.9_1,PRT,Portugal,Faro,District,58.9,16.2,24.9,0.97,11.0
TUR.59_1,TUR,Turkey,Mugla,Province,51.4,23.200000000000003,25.399999999999995,1.0033333333333332,10.333333333333334
TUR.8_1,TUR,Turkey,Antalya,Province,66.49999999999999,15.0,18.549999999999997,0.7216666666666667,12.166666666666666
TUR.44_1,TUR,Turkey,Karaman,Province,52.1,25.333333333333332,22.7,0.75,17.666666666666668
TUR.58_1,TUR,Turkey,Mersin,Province,58.9,16.2,24.9,0.97,11.0
TUR.64_1,TUR,Turkey,Osmaniye,Province,58.9,16.2,24.9,0.97,11.0
TUR.33_1,TUR,Turkey,Gaziantep,Province,64.3,12.2,23.5,0.63,10.0
TUR.57_1,TUR,Turkey,Mardin,Province,57.29999999999999,19.433333333333334,23.333333333333332,0.7466666666666666,14.0
IRQ.12_1,IRQ,Iraq,Dihok,Province,58.9,16.2,24.9,0.97,11.0
IRQ.6_1,IRQ,Iraq,Arbil,Province,49.416666666666664,22.150000000000002,28.48333333333333,0.8133333333333334,14.666666666666666
AFG.13_1,AFG,Afghanistan,Jawzjan,Province,50.4,29.0,20.6,0.3,8.0
AFG.4_1,AFG,Afghanistan,Balkh,Province,49.975,29.225,20.85,0.385,11.25
AFG.19_1,AFG,Afghanistan,Kunduz,Province,49.833333333333336,29.3,20.933333333333334,0.41333333333333333,12.333333333333334
AFG.31_1,AFG,Afghanistan,Takhar,Province,55.5,20.766666666666666,23.8,0.86,14.333333333333334
USA.3_1,USA,United States,Arizona,State,59.219354838709684,17.809677419354834,22.937634408602158,0.7600000000000003,9.56989247311828
USA.32_1,USA,United States,New Mexico,State,65.33695652173913,14.156521739130438,20.480434782608697,0.7009782608695652,11.021739130434783
USA.37_1,USA,United States,Oklahoma,State,40.984482758620686,32.43793103448276,26.64310344827586,1.642586206896552,10.568965517241379
USA.43_1,USA,United States,Tennessee,State,57.7,15.128000000000002,27.180000000000003,1.5796,12.52
DZA.47_1,DZA,Algeria,Tizi Ouzou,Province,76.0,9.9,14.1,0.41,11.0
DZA.8_1,DZA,Algeria,B??ja?�a,Province,81.6,6.8,11.7,0.44,14.0
DZA.23_1,DZA,Algeria,Jijel,Province,87.5,6.2,6.4,0.47,25.0
DZA.39_1,DZA,Algeria,Skikda,Province,81.6,6.8,11.7,0.44,14.0
DZA.19_1,DZA,Algeria,El Tarf,Province,81.6,6.8,11.7,0.44,14.0
TUN.7_1,TUN,Tunisia,Jendouba,Governorate,81.6,6.8,11.7,0.44,14.0
TUN.2_1,TUN,Tunisia,B??ja,Governorate,81.6,6.8,11.7,0.44,14.0
TUN.3_1,TUN,Tunisia,Ben Arous (Tunis Sud),Governorate,81.6,6.8,11.7,0.44,14.0
TUR.37_1,TUR,Turkey,Hatay,Province,58.9,16.2,24.9,0.97,11.0
SYR.2_1,SYR,Syria,Aleppo,Province,53.9,24.0,22.233333333333334,0.6366666666666667,17.333333333333332
SYR.3_1,SYR,Syria,Ar Raqqah,Province,48.775000000000006,25.099999999999998,26.275,0.5125,17.5
SYR.1_1,SYR,Syria,Al �?�asakah,Province,52.26666666666667,24.599999999999998,23.233333333333334,0.5183333333333333,13.666666666666666
IRQ.16_1,IRQ,Iraq,Ninawa,Province,47.11666666666667,17.933333333333326,34.98333333333334,0.3499999999999999,10.666666666666666
IRN.31_1,IRN,Iran,Zanjan,Province,59.06666666666666,18.666666666666668,22.366666666666664,0.7533333333333333,10.0
IRN.22_1,IRN,Iran,Qazvin,Province,57.875,17.3,24.9,0.8599999999999999,10.25
IRN.20_1,IRN,Iran,Mazandaran,Province,65.4111111111111,12.955555555555556,21.677777777777777,0.8077777777777777,12.555555555555555
IRN.25_1,IRN,Iran,Semnan,Province,53.32692307692309,21.661538461538463,25.088461538461534,0.6692307692307693,10.961538461538462
AFG.8_1,AFG,Afghanistan,Faryab,Province,59.96,19.779999999999998,20.32,0.41,8.6
PAK.5_1,PAK,Pakistan,N.W.F.P.,Province,51.72,23.564,24.744,0.8924,10.0
PAK.6_1,PAK,Pakistan,Northern Areas,Centrally Administered Area,54.92941176470588,19.905882352941177,25.164705882352933,0.9876470588235293,10.647058823529411
KOR.3_1,KOR,South Korea,Chungcheongnam-do,Province,53.6,15.8,30.6,2.25,14.0
KOR.15_1,KOR,South Korea,Sejong,Metropolitan Autonomous City,53.6,15.8,30.6,2.25,14.0
KOR.2_1,KOR,South Korea,Chungcheongbuk-do,Province,58.9,16.2,24.9,0.97,11.0
KOR.9_1,KOR,South Korea,Gyeongsangbuk-do,Province,53.275,21.45,25.275,0.9949999999999999,10.5
JPN.15_1,JPN,Japan,Ishikawa,Prefecture,56.25,16.0,27.75,1.6099999999999999,12.5
JPN.43_1,JPN,Japan,Toyama,Prefecture,53.6,15.8,30.6,2.25,14.0
JPN.26_1,JPN,Japan,Nagano,Prefecture,50.62,24.36,25.02,1.7900000000000003,11.0
JPN.10_1,JPN,Japan,Gunma,Prefecture,48.55,26.4,25.049999999999997,1.995,11.0
JPN.39_1,JPN,Japan,Tochigi,Prefecture,48.55,26.4,25.049999999999997,1.995,11.0
USA.44_1,USA,United States,Texas,State,51.9732057416268,21.19808612440191,26.83588516746411,1.1800478468899522,11.650717703349283
USA.4_1,USA,United States,Arkansas,State,51.61463414634146,16.251219512195124,32.12682926829268,1.7192682926829268,12.731707317073171
USA.34_1,USA,United States,North Carolina,State,51.0764705882353,18.794117647058826,30.135294117647064,3.3726470588235293,16.176470588235293
DZA.30_1,DZA,Algeria,Mostaganem,Province,81.6,6.8,11.7,0.44,14.0
DZA.14_1,DZA,Algeria,Chlef,Province,81.6,6.8,11.7,0.44,14.0
DZA.2_1,DZA,Algeria,A?�n Defla,Province,81.6,6.8,11.7,0.44,14.0
DZA.28_1,DZA,Algeria,M??d??a,Province,62.23333333333333,15.433333333333332,22.366666666666664,0.62,9.666666666666666
DZA.12_1,DZA,Algeria,Bouira,Province,64.3,12.2,23.5,0.63,10.0
DZA.11_1,DZA,Algeria,Bordj Bou Arr??ridj,Province,68.19999999999999,13.700000000000001,18.299999999999997,0.485,11.0
DZA.37_1,DZA,Algeria,S??tif,Province,54.8,20.6,24.9,0.53,8.0
DZA.29_1,DZA,Algeria,Mila,Province,48.7,29.9,21.6,0.64,21.0
DZA.34_1,DZA,Algeria,Oum el Bouaghi,Province,59.666666666666664,22.2,18.3,0.5733333333333334,18.666666666666668
DZA.40_1,DZA,Algeria,Souk Ahras,Province,81.6,6.8,11.7,0.44,14.0
TUN.11_1,TUN,Tunisia,Le Kef,Governorate,81.6,6.8,11.7,0.44,14.0
TUN.19_1,TUN,Tunisia,Siliana,Governorate,81.6,6.8,11.7,0.44,14.0
TUN.8_1,TUN,Tunisia,Kairouan,Governorate,68.8,12.733333333333334,18.599999999999998,0.4266666666666667,13.333333333333334
SYR.10_1,SYR,Syria,Idlib,Province,50.333333333333336,16.3,33.333333333333336,0.65,11.0
SYR.7_1,SYR,Syria,Dayr Az Zawr,Province,50.86363636363637,11.990909090909089,37.154545454545456,0.2009090909090909,8.545454545454545
IRQ.7_1,IRQ,Iraq,As-Sulaymaniyah,Province,47.52,23.339999999999996,29.2,0.7819999999999999,15.4
IRN.17_1,IRN,Iran,Kordestan,Province,56.17777777777778,19.73333333333333,24.166666666666668,0.8477777777777777,12.88888888888889
IRN.1_1,IRN,Iran,Alborz,Province,58.9,16.2,24.9,0.97,11.0
AFG.30_1,AFG,Afghanistan,Sari Pul,Province,52.1,26.439999999999998,21.46,0.434,8.6
AFG.29_1,AFG,Afghanistan,Samangan,Province,56.06666666666666,20.46666666666667,23.46666666666667,0.7466666666666667,10.0
AFG.3_1,AFG,Afghanistan,Baghlan,Province,58.9,16.2,24.9,0.97,11.0
CHN.29_1,CHN,China,Xizang,Autonomous Region,58.45247813411077,16.68483965014577,24.863556851311955,1.507492711370263,11.527696793002915
CHN.12_1,CHN,China,Henan,Province,42.89750000000001,21.6825,35.425000000000004,1.4779999999999998,11.75
JPN.9_1,JPN,Japan,Gifu,Prefecture,58.9,16.2,24.899999999999995,0.9700000000000001,11.0
JPN.35_1,JPN,Japan,Saitama,Prefecture,42.8,20.4,36.8,1.3,12.0
JPN.14_1,JPN,Japan,Ibaraki,Prefecture,38.2,36.6,25.2,3.02,11.0
MAR.14_1,MAR,Morocco,Tanger - T??touan,Region,64.3,12.199999999999998,23.5,0.63,10.0
DZA.32_1,DZA,Algeria,Oran,Province,40.1,21.5,38.4,1.44,10.0
DZA.27_1,DZA,Algeria,Mascara,Province,81.6,6.8,11.7,0.44,14.0
DZA.35_1,DZA,Algeria,Relizane,Province,81.6,6.8,11.7,0.44,14.0
DZA.43_1,DZA,Algeria,Tiaret,Province,62.32857142857142,20.242857142857144,17.54285714285714,0.6171428571428572,16.142857142857142
DZA.16_1,DZA,Algeria,Djelfa,Province,59.160000000000004,19.79,21.14,0.5489999999999999,11.5
DZA.26_1,DZA,Algeria,M'Sila,Province,49.06,26.46,24.540000000000003,0.37,11.0
DZA.6_1,DZA,Algeria,Batna,Province,53.833333333333336,21.033333333333335,25.333333333333332,0.39666666666666667,9.333333333333334
DZA.42_1,DZA,Algeria,T??bessa,Province,60.279999999999994,20.14,19.7,0.5900000000000001,15.0
TUN.9_1,TUN,Tunisia,Kass??rine,Governorate,73.32499999999999,12.8,13.95,0.765,12.75
TUN.15_1,TUN,Tunisia,Monastir,Governorate,72.8,10.5,16.8,0.36,8.0
IRQ.17_1,IRQ,Iraq,Sala ad-Din,Province,49.510000000000005,14.34,36.17,0.19499999999999998,7.4
IRQ.8_1,IRQ,Iraq,At-Ta'mim,Province,56.1,23.9,20.15,0.45,14.5
IRN.10_1,IRN,Iran,Hamadan,Province,56.27142857142856,19.414285714285715,24.428571428571434,0.797142857142857,11.571428571428571
IRN.19_1,IRN,Iran,Markazi,Province,54.74444444444444,22.08888888888889,23.211111111111112,0.7477777777777778,12.555555555555555
IRN.28_1,IRN,Iran,Tehran,Province,55.1,19.825,25.225,0.54,9.75
AFG.2_1,AFG,Afghanistan,Badghis,Province,60.3142857142857,19.0,20.742857142857144,0.4685714285714286,8.857142857142858
AFG.27_1,AFG,Afghanistan,Panjshir,Province,58.9,16.2,24.9,0.97,11.0
AFG.24_1,AFG,Afghanistan,Nuristan,Province,58.9,16.2,24.9,0.97,11.0
KOR.13_1,KOR,South Korea,Jeollabuk-do,Province,58.9,16.2,24.9,0.97,11.0
KOR.10_1,KOR,South Korea,Gyeongsangnam-do,Province,47.65,26.700000000000003,25.65,1.02,10.0
JPN.13_1,JPN,Japan,Hy?�go,Prefecture,40.9,27.766666666666666,31.366666666666664,2.1999999999999997,11.666666666666666
JPN.22_1,JPN,Japan,Kyoto,Urban Prefecture,51.75,21.55,26.8,2.215,13.0
JPN.36_1,JPN,Japan,Shiga,Prefecture,43.150000000000006,23.05,33.85,2.7649999999999997,13.0
JPN.47_1,JPN,Japan,Yamanashi,Prefecture,58.9,16.2,24.9,0.97,11.0
JPN.41_1,JPN,Japan,Tokyo,Metropolis,38.2,36.6,25.2,3.02,11.0
USA.25_1,USA,United States,Mississippi,State,56.96666666666666,15.095238095238095,27.938095238095237,1.181904761904762,13.071428571428571
USA.1_1,USA,United States,Alabama,State,51.722222222222214,16.964444444444442,31.33333333333334,1.976444444444444,13.355555555555556
USA.11_1,USA,United States,Georgia,State,53.88666666666667,17.388888888888893,28.68888888888888,1.7455555555555557,14.777777777777779
USA.41_1,USA,United States,South Carolina,State,50.66153846153847,19.553846153846152,29.807692307692307,1.9203846153846151,16.115384615384617
MAR.15_1,MAR,Morocco,Taza - Al Hoceima - Taounate,Region,62.8,17.3375,19.8875,0.7625000000000001,11.0
MAR.10_1,MAR,Morocco,Oriental,Region,64.41176470588235,16.417647058823526,19.24705882352941,0.3664705882352941,9.117647058823529
DZA.48_1,DZA,Algeria,Tlemcen,Province,69.02499999999999,11.4,19.65,0.6699999999999999,11.5
DZA.38_1,DZA,Algeria,Sidi Bel Abb?�s,Province,60.849999999999994,14.15,25.049999999999997,0.94,12.0
DZA.36_1,DZA,Algeria,Sa?�da,Province,78.66666666666667,8.033333333333333,13.4,0.41333333333333333,12.0
DZA.9_1,DZA,Algeria,Biskra,Province,64.0375,15.875,20.15,0.54875,9.875
DZA.24_1,DZA,Algeria,Khenchela,Province,72.55,12.35,15.2,0.35,11.0
TUN.18_1,TUN,Tunisia,Sidi Bou Zid,Governorate,58.9,16.2,24.9,0.97,11.0
TUN.17_1,TUN,Tunisia,Sfax,Governorate,54.8,20.6,24.9,0.53,8.0
CYP.4_1,CYP,Cyprus,Nicosia,District,36.4,37.2,26.4,1.07,9.0
SYR.8_1,SYR,Syria,Hamah,Province,35.55,27.2,37.3,0.665,17.0
SYR.9_1,SYR,Syria,Hims,Province,59.70714285714284,15.257142857142853,25.06428571428571,0.38928571428571435,11.5
IRQ.1_1,IRQ,Iraq,Al-Anbar,Province,62.05365853658536,13.817073170731707,24.165853658536584,0.2653658536585366,8.24390243902439
IRN.14_1,IRN,Iran,Kermanshah,Province,57.875,17.299999999999997,24.9,0.86,10.25
IRN.23_1,IRN,Iran,Qom,Province,51.050000000000004,20.400000000000002,28.65,0.685,11.5
IRN.30_1,IRN,Iran,Yazd,Province,55.23225806451613,19.009677419354837,25.83225806451613,0.683225806451613,10.806451612903226
AFG.12_1,AFG,Afghanistan,Hirat,Province,61.66,17.219999999999995,21.179999999999996,0.5439999999999999,9.2
AFG.10_1,AFG,Afghanistan,Ghor,Province,58.9,16.199999999999996,24.9,0.9700000000000002,11.0
AFG.5_1,AFG,Afghanistan,Bamyan,Province,58.9,16.2,24.9,0.97,11.0
AFG.28_1,AFG,Afghanistan,Parwan,Province,58.9,16.2,24.9,0.97,11.0
AFG.16_1,AFG,Afghanistan,Kapisa,Province,39.6,39.9,20.6,0.65,10.0
AFG.20_1,AFG,Afghanistan,Laghman,Province,58.9,16.2,24.9,0.97,11.0
AFG.18_1,AFG,Afghanistan,Kunar,Province,54.8,20.6,24.9,0.53,8.0
PAK.1_1,PAK,Pakistan,Azad Kashmir,Centrally Administered Area,43.9,30.200000000000003,25.899999999999995,1.0366666666666668,9.666666666666666
IND.14_1,IND,India,Jammu and Kashmir,State,54.04333333333333,20.87666666666667,25.08,1.0173333333333334,10.633333333333333
KOR.14_1,KOR,South Korea,Jeollanam-do,Province,56.25,16.0,27.75,1.6099999999999999,12.5
JPN.37_1,JPN,Japan,Shimane,Prefecture,36.4,37.2,26.4,1.07,9.0
JPN.11_1,JPN,Japan,Hiroshima,Prefecture,42.13333333333333,30.066666666666666,27.8,1.4633333333333336,10.666666666666666
JPN.31_1,JPN,Japan,Okayama,Prefecture,36.4,37.2,26.4,1.07,9.0
JPN.1_1,JPN,Japan,Aichi,Prefecture,53.6,15.8,30.6,2.25,14.0
JPN.38_1,JPN,Japan,Shizuoka,Prefecture,58.9,16.2,24.9,0.97,11.0
MAR.4_1,MAR,Morocco,Gharb - Chrarda - B??ni Hssen,Region,20.55,31.65,47.7,1.09,15.0
DZA.17_1,DZA,Algeria,El Bayadh,Province,60.99545454545457,16.481818181818177,22.5590909090909,0.7163636363636366,9.909090909090908
DZA.25_1,DZA,Algeria,Laghouat,Province,61.199999999999996,17.05,21.8,0.6149999999999999,9.5
DZA.18_1,DZA,Algeria,El Oued,Province,48.7,20.42,30.96,0.446,10.0
TUN.6_1,TUN,Tunisia,Gafsa,Governorate,54.23333333333333,15.833333333333334,30.03333333333333,0.5433333333333333,8.666666666666666
LBN.2_1,LBN,Lebanon,Baalbak - Hermel,Governorate,58.9,16.2,24.9,0.97,11.0
IRQ.13_1,IRQ,Iraq,Diyala,Province,49.88333333333333,21.23333333333333,28.983333333333334,0.37833333333333335,10.166666666666666
IRN.6_1,IRN,Iran,Esfahan,Province,56.125,18.80625,25.1375,0.6812499999999999,10.6875
AFG.33_1,AFG,Afghanistan,Wardak,Province,58.9,16.2,24.9,0.97,11.0
AFG.14_1,AFG,Afghanistan,Kabul,Province,58.9,16.2,24.9,0.97,11.0
AFG.22_1,AFG,Afghanistan,Nangarhar,Province,58.9,16.2,24.9,0.97,11.0
PAK.3_1,PAK,Pakistan,F.A.T.A.,Territory,58.900000000000006,16.2,24.9,0.9700000000000001,11.0
CHN.1_1,CHN,China,Anhui,Province,44.18409090909089,19.861363636363627,35.956818181818164,1.6475,12.772727272727273
CHN.15_1,CHN,China,Jiangsu,Province,35.34545454545453,22.89999999999999,41.75454545454545,1.8181818181818175,12.909090909090908
JPN.46_1,JPN,Japan,Yamaguchi,Prefecture,36.4,37.2,26.4,1.07,9.0
JPN.33_1,JPN,Japan,Osaka,Urban Prefecture,53.6,15.8,30.6,2.25,14.0
JPN.23_1,JPN,Japan,Mie,Prefecture,58.9,16.2,24.9,0.97,11.0
MAR.11_1,MAR,Morocco,Rabat - Sal?? - Zemmour - Zaer,Region,55.425,20.900000000000002,23.625,0.8049999999999999,11.25
MAR.9_1,MAR,Morocco,Mekn?�s - Tafilalet,Region,53.761111111111106,22.37222222222222,23.866666666666664,0.7305555555555556,9.38888888888889
MAR.3_1,MAR,Morocco,F?�s - Boulemane,Region,64.53999999999999,15.24,20.259999999999998,0.744,9.0
DZA.31_1,DZA,Algeria,Na?�ma,Province,65.56666666666666,16.255555555555553,18.27777777777778,0.2822222222222222,8.0
DZA.33_1,DZA,Algeria,Ouargla,Province,55.715384615384615,19.27692307692308,25.01153846153846,0.7696153846153847,10.115384615384615
TUN.22_1,TUN,Tunisia,Tozeur,Governorate,43.2,24.6,32.4,0.4,12.0
TUN.10_1,TUN,Tunisia,Kebili,Governorate,49.82,14.580000000000002,35.64,0.352,8.8
TUN.5_1,TUN,Tunisia,Gab?�s,Governorate,49.0,10.7,40.3,0.13,7.0
LBN.4_1,LBN,Lebanon,Bekaa,Governorate,22.4,24.5,53.0,0.69,13.0
SYR.13_1,SYR,Syria,Rif Dimashq,Province,53.916666666666664,18.650000000000002,27.450000000000003,0.8933333333333332,13.5
IRN.12_1,IRN,Iran,Ilam,Province,59.666666666666664,16.7,23.633333333333336,0.9349999999999999,11.0
IRN.18_1,IRN,Iran,Lorestan,Province,58.9,16.2,24.9,0.97,11.0
IRN.27_1,IRN,Iran,South Khorasan,Province,55.45384615384616,18.20384615384615,26.392307692307686,0.811153846153846,11.115384615384615
AFG.6_1,AFG,Afghanistan,Daykundi,Province,58.89999999999999,16.2,24.900000000000002,0.9699999999999999,11.0
AFG.9_1,AFG,Afghanistan,Ghazni,Province,58.89999999999999,16.2,24.900000000000002,0.9699999999999999,11.0
AFG.21_1,AFG,Afghanistan,Logar,Province,58.9,16.2,24.9,0.97,11.0
AFG.26_1,AFG,Afghanistan,Paktya,Province,58.9,16.2,24.9,0.97,11.0
PAK.7_1,PAK,Pakistan,Punjab,Province,50.6576923076923,27.896153846153844,21.50384615384615,0.5476923076923076,9.865384615384615
CHN.26_1,CHN,China,Sichuan,Province,53.34097222222222,18.37986111111111,28.282638888888886,1.8306250000000002,11.944444444444445
JPN.5_1,JPN,Japan,Ehime,Prefecture,58.9,16.2,24.9,0.97,11.0
JPN.40_1,JPN,Japan,Tokushima,Prefecture,47.65,26.700000000000003,25.65,1.02,10.0
JPN.44_1,JPN,Japan,Wakayama,Prefecture,58.9,16.2,24.9,0.97,11.0
MAR.1_1,MAR,Morocco,Chaouia - Ouardigha,Region,64.11666666666666,11.25,24.666666666666668,0.5533333333333333,12.0
TUN.14_1,TUN,Tunisia,M??denine,Governorate,55.6,14.366666666666665,30.03333333333333,0.69,9.666666666666666
SYR.12_1,SYR,Syria,Quneitra,Province,23.3,26.0,50.7,1.1,28.0
JOR.10_1,JOR,Jordan,Mafraq,Province,65.03333333333333,10.722222222222221,24.2,0.5533333333333333,11.444444444444445
IRQ.10_1,IRQ,Iraq,Baghdad,Province,39.6,39.9,20.6,0.65,10.0
IRQ.18_1,IRQ,Iraq,Wasit,Province,46.54,26.32,27.3,0.422,10.8
AFG.7_1,AFG,Afghanistan,Farah,Province,58.83125,18.8375,22.43125,0.419375,9.3125
AFG.25_1,AFG,Afghanistan,Paktika,Province,58.9,16.2,24.900000000000002,0.9699999999999999,11.0
AFG.17_1,AFG,Afghanistan,Khost,Province,58.9,16.2,24.9,0.97,11.0
JPN.34_1,JPN,Japan,Saga,Prefecture,58.9,16.2,24.9,0.97,11.0
JPN.7_1,JPN,Japan,Fukuoka,Prefecture,53.6,15.8,30.6,2.25,14.0
JPN.30_1,JPN,Japan,Oita,Prefecture,58.9,16.2,24.9,0.97,11.0
USA.19_1,USA,United States,Louisiana,State,49.094285714285704,19.83142857142857,31.1,2.8425714285714285,13.2
MAR.2_1,MAR,Morocco,Doukkala - Abda,Region,38.199999999999996,34.86666666666667,26.833333333333332,1.1466666666666667,14.666666666666666
DZA.20_1,DZA,Algeria,Gharda?�a,Province,54.050000000000004,21.099999999999998,24.849999999999998,0.65,9.5
TUN.21_1,TUN,Tunisia,Tataouine,Governorate,54.025,19.1875,26.7875,0.625,9.375
LBY.10_1,LBY,Libya,An Nuqat al Khams,District,56.1,23.9,20.15,0.45,14.5
LBY.11_1,LBY,Libya,Az Zawiyah,District,48.7,29.9,21.6,0.64,21.0
LBY.20_1,LBY,Libya,Tripoli,District,48.7,29.9,21.6,0.64,21.0
LBY.7_1,LBY,Libya,Al Marj,District,60.050000000000004,16.625,23.35,0.7925,10.25
LBY.2_1,LBY,Libya,Al Jabal al Akhdar,District,61.96666666666667,17.333333333333332,20.766666666666666,0.49666666666666665,9.0
LBY.13_1,LBY,Libya,Darnah,District,62.73333333333333,17.616666666666664,19.733333333333334,0.37833333333333324,8.5
ISR.5_1,ISR,Israel,HaZafon,District,22.4,24.5,53.0,0.69,13.0
SYR.6_1,SYR,Syria,Dar`a,Province,23.3,26.0,50.7,1.1,28.0
SYR.4_1,SYR,Syria,As Suwayda',Province,41.1,21.1,37.8,1.0350000000000001,19.5
IRQ.9_1,IRQ,Iraq,Babil,Province,48.76666666666667,27.46666666666667,23.899999999999995,0.4366666666666667,10.0
IRQ.15_1,IRQ,Iraq,Maysan,Province,43.199999999999996,24.599999999999998,32.4,0.39999999999999997,12.0
IRN.15_1,IRN,Iran,Khuzestan,Province,55.05263157894738,20.352631578947367,24.684210526315788,0.5926315789473684,10.894736842105264
AFG.11_1,AFG,Afghanistan,Hilmand,Province,60.74166666666667,19.45,19.891666666666662,0.41083333333333333,8.666666666666666
AFG.32_1,AFG,Afghanistan,Uruzgan,Province,52.46666666666667,24.099999999999998,23.46666666666667,0.8633333333333333,10.666666666666666
AFG.34_1,AFG,Afghanistan,Zabul,Province,58.9,16.2,24.9,0.97,11.0
IND.13_1,IND,India,Himachal Pradesh,Union Territory,47.51666666666667,27.805555555555557,24.700000000000003,1.1416666666666666,10.11111111111111
CHN.13_1,CHN,China,Hubei,Province,53.96896551724138,16.43103448275862,29.60862068965517,1.2132758620689656,12.413793103448276
JPN.21_1,JPN,Japan,Kumamoto,Prefecture,52.0,23.0,25.0,1.6533333333333333,11.0
JPN.25_1,JPN,Japan,Miyazaki,Prefecture,36.4,37.2,26.4,1.07,9.0
MEX.3_1,MEX,Mexico,Baja California,State,52.0263157894737,25.0,22.978947368421057,0.5268421052631579,8.842105263157896
MEX.26_1,MEX,Mexico,Sonora,State,63.284615384615385,15.632692307692308,21.065384615384612,1.0515384615384615,10.288461538461538
MAR.8_1,MAR,Morocco,Marrakech - Tensift - Al Haouz,Region,62.54545454545455,19.818181818181817,17.754545454545454,0.5854545454545454,15.454545454545455
MAR.13_1,MAR,Morocco,Tadla - Azilal,Region,48.5,30.8,20.7,1.74,9.0
DZA.7_1,DZA,Algeria,B??char,Province,54.90357142857143,19.80714285714286,25.303571428571423,0.7589285714285714,10.071428571428571
LBY.17_1,LBY,Libya,Nalut,District,52.363636363636374,23.3,24.38636363636364,0.33818181818181825,9.681818181818182
LBY.3_1,LBY,Libya,Al Jabal al Gharbi,District,61.724,19.339999999999996,19.048,0.30560000000000004,9.56
LBY.8_1,LBY,Libya,Al Marqab,District,50.73333333333333,26.8,22.7,0.6033333333333334,16.666666666666668
LBY.15_1,LBY,Libya,Misratah,District,54.05555555555556,23.38888888888889,22.71111111111111,0.41777777777777786,13.222222222222221
LBY.12_1,LBY,Libya,Benghazi,District,52.1,26.02,21.939999999999998,0.7,10.0
PSE.2_1,PSE,Palestina,West Bank,District,64.3,12.2,23.5,0.63,10.0
JOR.6_1,JOR,Jordan,Jarash,Province,75.4,7.4,17.2,0.34,9.0
IRQ.14_1,IRQ,Iraq,Karbala',Province,63.5,17.9,18.7,0.26,8.0
IRQ.4_1,IRQ,Iraq,Al-Qadisiyah,Province,43.2,24.6,32.4,0.4,12.0
IRN.4_1,IRN,Iran,Chahar Mahall and Bakhtiari,Province,60.05,16.95,22.999999999999996,0.9175,11.0
AFG.23_1,AFG,Afghanistan,Nimroz,Province,54.47777777777778,20.87777777777778,24.788888888888888,0.3222222222222222,9.777777777777779
AFG.15_1,AFG,Afghanistan,Kandahar,Province,56.4875,19.162499999999998,24.362499999999997,0.93,10.875
MEX.6_1,MEX,Mexico,Chihuahua,State,60.678873239436605,20.197183098591555,19.173239436619706,0.7750704225352111,10.154929577464788
MAR.12_1,MAR,Morocco,Souss - Massa - Dra?�,Region,56.699999999999996,19.9,23.41818181818182,0.6995454545454547,10.409090909090908
LBY.1_1,LBY,Libya,Al Butnan,District,62.26666666666667,18.9,18.941666666666666,0.2916666666666667,9.083333333333334
ISR.2_1,ISR,Israel,HaDarom,District,51.85,19.400000000000002,28.800000000000004,1.015,10.25
